Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
22,Mon,2015-02-23,20:00 (23:00),Boavista,0–2,Porto,9487,Estádio do Bessa Século XXI,Miguel Hugo,Match Report,
23,Fri,2015-02-27,20:30 (23:30),Vitória,1–0,Marítimo,13000,Estádio Dom Afonso Henriques,Bruno Paixão,Match Report,
23,Sat,2015-02-28,16:00 (19:00),Gil Vicente,1–1,Boavista,4000,Estádio Cidade de Barcelos,Manuel Oliveira,Match Report,
23,Sat,2015-02-28,17:00 (20:00),Benfica,6–0,Estoril,46711,Estádio do Sport Lisboa e Benfica,João Santos Capela,Match Report,
23,Sat,2015-02-28,20:15 (23:15),Rio Ave,0–2,Braga,900,Estádio do Rio Ave Futebol Clube,Carlos Xistra,Match Report,
23,Sun,2015-03-01,16:00 (19:00),Académica,1–1,Arouca,3147,Estádio EFAPEL,Jorge de Sousa,Match Report,
23,Sun,2015-03-01,16:00 (19:00),Penafiel,1–2,Moreirense,958,Estádio Municipal 25 de Abril,Marco Ferreira,Match Report,
23,Sun,2015-03-01,16:00 (19:00),Nacional,3–0,Vitória Setúbal,1069,Estádio da Madeira,Miguel Hugo,Match Report,
23,Sun,2015-03-01,19:15 (22:15),Porto,3–0,Sporting CP,43111,Estádio Do Dragão,Artur Soares Dias,Match Report,
23,Mon,2015-03-02,20:00 (23:00),Belenenses,0–1,Paços,1072,Estádio do Restelo,Manuel Mota,Match Report,
24,Fri,2015-03-06,20:30 (23:30),Braga,0–1,Porto,16430,Estádio Municipal de Braga,Jorge de Sousa,Match Report,
24,Sat,2015-03-07,19:15 (22:15),Vitória Setúbal,1–1,Belenenses,2651,Estádio do Bonfim,Marco Ferreira,Match Report,
24,Sun,2015-03-08,16:00 (19:00),Arouca,1–3,Benfica,6960,Estádio Municipal de Arouca,Vasco Santos,Match Report,
24,Sun,2015-03-08,16:00 (19:00),Marítimo,2–1,Paços,5875,Estádio dos Barreiros,Tiago Martins,Match Report,
24,Sun,2015-03-08,16:00 (19:00),Moreirense,0–2,Académica,1296,P.D. Comendador Joaquim de Almeida Freit...,Rui Rodrigues,Match Report,
24,Sun,2015-03-08,17:00 (20:00),Estoril,1–1,Gil Vicente,1810,Estádio António Coimbra da Mota,Carlos Xistra,Match Report,
24,Sun,2015-03-08,19:15 (22:15),Boavista,3–1,Vitória,5223,Estádio do Bessa Século XXI,João Santos Capela,Match Report,
24,Mon,2015-03-09,18:00 (21:00),Rio Ave,1–1,Nacional,1850,Estádio do Rio Ave Futebol Clube,Luís Ferreira,Match Report,
24,Mon,2015-03-09,20:00 (23:00),Sporting CP,3–2,Penafiel,25495,Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
25,Fri,2015-03-13,20:30 (23:30),Paços,1–0,Boavista,2100,Estádio da Capital do Móvel,Manuel Oliveira,Match Report,
25,Sat,2015-03-14,17:00 (20:00),Benfica,2–0,Braga,60222,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
25,Sat,2015-03-14,19:00 (22:00),Vitória,0–1,Vitória Setúbal,18975,Estádio Dom Afonso Henriques,Paulo Baptista,Match Report,
25,Sat,2015-03-14,21:00 (00:00),Belenenses,2–2,Estoril,1865,Estádio do Restelo,Luís Ferreira,Match Report,
25,Sun,2015-03-15,16:00 (19:00),Gil Vicente,0–1,Moreirense,4270,Estádio Cidade de Barcelos,Hugo Miguel,Match Report,
25,Sun,2015-03-15,16:00 (19:00),Académica,2–1,Nacional,3000,Estádio EFAPEL,Nuno Miguel Serrano Almeida,Match Report,
25,Sun,2015-03-15,16:00 (19:00),Penafiel,0–2,Rio Ave,1200,Estádio Municipal 25 de Abril,Cosme Cunha Machado,Match Report,
25,Sun,2015-03-15,17:00 (20:00),Marítimo,0–1,Sporting CP,6892,Estádio dos Barreiros,Rui Costa,Match Report,
25,Sun,2015-03-15,19:15 (22:15),Porto,1–0,Arouca,34199,Estádio Do Dragão,Jorge Joaquim,Match Report,
26,Fri,2015-03-20,20:30 (23:30),Braga,0–0,Académica,8819,Estádio Municipal de Braga,Bruno Paixão,Match Report,
26,Sat,2015-03-21,16:00 (19:00),Estoril,3–3,Penafiel,974,Estádio António Coimbra da Mota,Tiago Martins,Match Report,
26,Sat,2015-03-21,18:00 (21:00),Rio Ave,2–1,Benfica,9692,Estádio do Rio Ave Futebol Clube,Marco Ferreira,Match Report,
26,Sat,2015-03-21,20:15 (23:15),Nacional,1–1,Porto,3526,Estádio da Madeira,Manuel Oliveira,Match Report,
26,Sun,2015-03-22,16:00 (19:00),Boavista,1–0,Belenenses,2000,Estádio do Bessa Século XXI,Carlos Xistra,Match Report,
26,Sun,2015-03-22,16:00 (19:00),Moreirense,1–1,Marítimo,2500,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,Match Report,
26,Sun,2015-03-22,16:00 (19:00),Arouca,3–1,Gil Vicente,1200,Estádio Municipal de Arouca,Fábio Costa,Match Report,
26,Sun,2015-03-22,18:00 (21:00),Sporting CP,4–1,Vitória,35789,Estádio José Alvalade,Jorge de Sousa,Match Report,
26,Mon,2015-03-23,20:00 (23:00),Vitória Setúbal,0–0,Paços,900,Estádio do Bonfim,Rui Costa,Match Report,
27,Fri,2015-04-03,16:00 (18:00),Académica,0–0,Rio Ave,3928,Estádio EFAPEL,Hugo Miguel,Match Report,
27,Fri,2015-04-03,18:00 (20:00),Vitória,1–0,Arouca,11243,Estádio Dom Afonso Henriques,Olegário Benquerença,Match Report,
27,Fri,2015-04-03,20:30 (22:30),Gil Vicente,0–2,Braga,6015,Estádio Cidade de Barcelos,João Santos Capela,Match Report,
27,Sat,2015-04-04,16:00 (18:00),Penafiel,2–2,Boavista,1000,Estádio Municipal 25 de Abril,Jorge de Sousa,Match Report,
27,Sat,2015-04-04,17:00 (19:00),Benfica,3–1,Nacional,48572,Estádio do Sport Lisboa e Benfica,Carlos Xistra,Match Report,
27,Sat,2015-04-04,18:00 (20:00),Belenenses,2–0,Moreirense,2327,Estádio do Restelo,Tiago Martins,Match Report,
27,Sat,2015-04-04,20:15 (22:15),Paços,1–1,Sporting CP,4000,Estádio da Capital do Móvel,Cosme Cunha Machado,Match Report,
27,Mon,2015-04-06,18:00 (20:00),Marítimo,1–1,Vitória Setúbal,2500,Estádio dos Barreiros,Rui Rodrigues,Match Report,
27,Mon,2015-04-06,20:00 (22:00),Porto,5–0,Estoril,29230,Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
28,Fri,2015-04-10,20:30 (22:30),Arouca,0–1,Belenenses,800,Estádio Municipal de Arouca,Nuno Miguel Serrano Almeida,Match Report,
28,Sat,2015-04-11,16:00 (18:00),Boavista,0–2,Marítimo,4196,Estádio do Bessa Século XXI,Artur Soares Dias,Match Report,
28,Sat,2015-04-11,17:00 (19:00),Benfica,5–1,Académica,56197,Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
28,Sat,2015-04-11,18:00 (20:00),Rio Ave,1–3,Porto,5543,Estádio do Rio Ave Futebol Clube,Vasco Santos,Match Report,
28,Sat,2015-04-11,20:15 (22:15),Moreirense,2–1,Vitória,13000,P.D. Comendador Joaquim de Almeida Freit...,Hugo Miguel,Match Report,
28,Sun,2015-04-12,16:00 (18:00),Nacional,3–2,Gil Vicente,2000,Estádio da Madeira,Bruno Paixão,Match Report,
28,Sun,2015-04-12,17:00 (19:00),Braga,4–0,Penafiel,11210,Estádio Municipal de Braga,Marco Ferreira,Match Report,
28,Sun,2015-04-12,19:15 (21:15),Vitória Setúbal,1–2,Sporting CP,6839,Estádio do Bonfim,Olegário Benquerença,Match Report,
28,Mon,2015-04-13,20:00 (22:00),Estoril,1–0,Paços,1068,Estádio António Coimbra da Mota,Jorge Ferreira,Match Report,
29,Fri,2015-04-17,20:30 (22:30),Vitória,1–0,Braga,15344,Estádio Dom Afonso Henriques,Carlos Xistra,Match Report,
29,Sat,2015-04-18,18:00 (20:00),Porto,1–0,Académica,36117,Estádio Do Dragão,Duarte Gomes,Match Report,
29,Sat,2015-04-18,18:00 (20:00),Belenenses,0–2,Benfica,15137,Estádio do Restelo,Rui Costa,Match Report,
29,Sun,2015-04-19,16:00 (18:00),Penafiel,0–2,Arouca,800,Estádio Municipal 25 de Abril,Paulo Baptista,Match Report,
29,Sun,2015-04-19,16:00 (18:00),Gil Vicente,0–0,Rio Ave,1800,Estádio Cidade de Barcelos,Nuno Miguel Serrano Almeida,Match Report,
29,Sun,2015-04-19,16:00 (18:00),Paços,0–0,Moreirense,2571,Estádio da Capital do Móvel,Jorge Joaquim,Match Report,
29,Sun,2015-04-19,17:00 (19:00),Vitória Setúbal,1–2,Estoril,3171,Estádio do Bonfim,Manuel Mota,Match Report,
29,Sun,2015-04-19,18:00 (20:00),Sporting CP,2–1,Boavista,35197,Estádio José Alvalade,Luís Ferreira,Match Report,
29,Mon,2015-04-20,20:00 (22:00),Marítimo,1–1,Nacional,3500,Estádio dos Barreiros,Olegário Benquerença,Match Report,
30,Fri,2015-04-24,20:30 (22:30),Braga,1–1,Belenenses,7137,Estádio Municipal de Braga,Paulo Baptista,Match Report,
30,Sat,2015-04-25,17:00 (19:00),Académica,1–2,Gil Vicente,2000,Estádio EFAPEL,Artur Soares Dias,Match Report,
30,Sat,2015-04-25,18:00 (20:00),Estoril,1–1,Marítimo,966,Estádio António Coimbra da Mota,João Santos Capela,Match Report,
30,Sat,2015-04-25,20:15 (22:15),Rio Ave,1–1,Vitória,3500,Estádio do Rio Ave Futebol Clube,Manuel Mota,Match Report,
30,Sun,2015-04-26,16:00 (18:00),Arouca,1–3,Paços,1000,Estádio Municipal de Arouca,Duarte Gomes,Match Report,
30,Sun,2015-04-26,16:00 (18:00),Nacional,2–0,Penafiel,1072,Estádio da Madeira,Fábio Costa,Match Report,
30,Sun,2015-04-26,17:00 (19:00),Benfica,0–0,Porto,63534,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,
30,Sun,2015-04-26,19:15 (21:15),Boavista,0–0,Vitória Setúbal,3765,Estádio do Bessa Século XXI,Cosme Cunha Machado,Match Report,
30,Mon,2015-04-27,20:00 (22:00),Moreirense,1–4,Sporting CP,2552,P.D. Comendador Joaquim de Almeida Freit...,Vasco Santos,Match Report,
31,Fri,2015-05-01,20:30 (22:30),Vitória,2–0,Estoril,11987,Estádio Dom Afonso Henriques,Rui Rodrigues,Match Report,
31,Sat,2015-05-02,18:00 (20:00),Gil Vicente,0–5,Benfica,6000,Estádio Cidade de Barcelos,João Santos Capela,Match Report,
31,Sat,2015-05-02,20:15 (22:15),Sporting CP,2–0,Nacional,38000,Estádio José Alvalade,Cosme Cunha Machado,Match Report,
31,Sun,2015-05-03,16:00 (18:00),Boavista,3–1,Moreirense,3848,Estádio do Bessa Século XXI,Rui Costa,Match Report,
31,Sun,2015-05-03,16:00 (18:00),Marítimo,1–1,Arouca,4672,Estádio dos Barreiros,Carlos Xistra,Match Report,
31,Sun,2015-05-03,16:00 (18:00),Penafiel,0–0,Académica,558,Estádio Municipal 25 de Abril,Olegário Benquerença,Match Report,
31,Sun,2015-05-03,19:15 (21:15),Vitória Setúbal,0–2,Porto,4782,Estádio do Bonfim,Marco Ferreira,Match Report,
31,Mon,2015-05-04,19:45 (21:45),Belenenses,1–3,Rio Ave,1000,Estádio do Restelo,Jorge de Sousa,Match Report,
31,Mon,2015-05-04,20:00 (22:00),Paços,2–2,Braga,3500,Estádio da Capital do Móvel,Bruno Alexandre Da Silva Esteves,Match Report,
32,Sat,2015-05-09,16:00 (18:00),Rio Ave,0–0,Paços,3721,Estádio do Rio Ave Futebol Clube,Bruno Paixão,Match Report,
32,Sat,2015-05-09,17:00 (19:00),Benfica,4–0,Penafiel,57540,Estádio do Sport Lisboa e Benfica,Jorge Joaquim,Match Report,
32,Sat,2015-05-09,18:30 (20:30),Académica,1–1,Belenenses,4684,Estádio EFAPEL,Manuel Mota,Match Report,
32,Sat,2015-05-09,20:30 (22:30),Braga,1–3,Marítimo,9457,Estádio Municipal de Braga,Rui Rodrigues,Match Report,
32,Sun,2015-05-10,16:00 (18:00),Moreirense,3–1,Vitória Setúbal,1627,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,
32,Sun,2015-05-10,16:00 (18:00),Arouca,0–0,Boavista,1362,Estádio Municipal de Arouca,Olegário Benquerença,Match Report,
32,Sun,2015-05-10,17:00 (19:00),Estoril,1–1,Sporting CP,4102,Estádio António Coimbra da Mota,Duarte Gomes,Match Report,
32,Sun,2015-05-10,19:15 (21:15),Porto,2–0,Gil Vicente,25109,Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
32,Mon,2015-05-11,20:00 (22:00),Nacional,2–2,Vitória,1738,Estádio da Madeira,Rui Costa,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Vitória,0–0,Benfica,21000,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Paços,3–2,Académica,3508,Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Moreirense,1–1,Estoril,1049,P.D. Comendador Joaquim de Almeida Freit...,Marco Ferreira,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Vitória Setúbal,2–1,Arouca,522,Estádio do Bonfim,Jorge de Sousa,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Sporting CP,4–1,Braga,36912,Estádio José Alvalade,Carlos Xistra,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Marítimo,4–0,Rio Ave,4672,Estádio dos Barreiros,Cosme Cunha Machado,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Belenenses,1–1,Porto,6492,Estádio do Restelo,Rui Costa,Match Report,
33,Sun,2015-05-17,18:00 (20:00),Penafiel,2–1,Gil Vicente,522,Estádio Municipal 25 de Abril,Duarte Gomes,Match Report,
33,Mon,2015-05-18,20:00 (22:00),Boavista,0–1,Nacional,1500,Estádio do Bessa Século XXI,Vasco Santos,Match Report,
34,Fri,2015-05-22,20:30 (22:30),Porto,2–0,Penafiel,16009,Estádio Do Dragão,Olegário Benquerença,Match Report,
34,Sat,2015-05-23,17:00 (19:00),Estoril,2–0,Boavista,1196,Estádio António Coimbra da Mota,Paulo Baptista,Match Report,
34,Sat,2015-05-23,18:00 (20:00),Gil Vicente,0–2,Belenenses,1000,Estádio Cidade de Barcelos,Carlos Xistra,Match Report,
34,Sat,2015-05-23,18:00 (20:00),Nacional,3–0,Paços,1200,Estádio da Madeira,João Santos Capela,Match Report,
34,Sat,2015-05-23,18:00 (20:00),Arouca,1–2,Moreirense,894,Estádio Municipal de Arouca,Manuel Mota,Match Report,
34,Sat,2015-05-23,18:00 (20:00),Rio Ave,0–1,Sporting CP,3747,Estádio do Rio Ave Futebol Clube,Bruno Alexandre Da Silva Esteves,Match Report,
34,Sat,2015-05-23,18:00 (20:00),Benfica,4–1,Marítimo,60532,Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
34,Sat,2015-05-23,20:15 (22:15),Académica,2–4,Vitória,3498,Estádio EFAPEL,Marco Ferreira,Match Report,
34,Sat,2015-05-23,20:15 (22:15),Braga,5–0,Vitória Setúbal,8795,Estádio Municipal de Braga,Jorge Joaquim,Match Report,
