Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
23,Sun,2016-02-21,16:00 (19:00),Belenenses,0–2,Arouca,3215,Estádio do Restelo,Rui Oliveira,Match Report,
23,Sun,2016-02-21,16:00 (19:00),Vitória Setúbal,1–1,Nacional,4499,Estádio do Bonfim,Sérgio Sousa,Match Report,
23,Sun,2016-02-21,16:00 (19:00),Tondela,3–4,Marítimo,1028,Estádio João Cardoso,Tiago Martins,Match Report,
23,Sun,2016-02-21,18:15 (21:15),Porto,3–2,Moreirense,30321,Estádio Do Dragão,Luís Ferreira,Match Report,
23,Sun,2016-02-21,20:30 (23:30),Braga,3–3,Vitória,13241,Estádio Municipal de Braga,Fábio Costa,Match Report,
23,Mon,2016-02-22,20:00 (23:00),Sporting CP,2–0,Boavista,37083,Estádio José Alvalade,Rui Costa,Match Report,
24,Fri,2016-02-26,20:30 (23:30),Nacional,3–0,Paços,1736,Estádio da Madeira,Fábio Costa,Match Report,
24,Sat,2016-02-27,16:15 (19:15),Boavista,1–2,Rio Ave,4318,Estádio do Bessa Século XXI,Manuel Oliveira,Match Report,
24,Sat,2016-02-27,18:30 (21:30),Arouca,0–0,Braga,740,Estádio Municipal de Arouca,João Pinheiro,Match Report,
24,Sat,2016-02-27,20:45 (23:45),Estoril,3–0,Vitória Setúbal,807,Estádio António Coimbra da Mota,André Moreira,Match Report,
24,Sun,2016-02-28,16:00 (19:00),Moreirense,1–2,Tondela,2129,P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,Match Report,
24,Sun,2016-02-28,16:00 (19:00),Marítimo,1–0,Académica,6756,Estádio dos Barreiros,Artur Soares Dias,Match Report,
24,Sun,2016-02-28,19:15 (22:15),Belenenses,1–2,Porto,7392,Estádio do Restelo,João Santos Capela,Match Report,
24,Mon,2016-02-29,19:45 (22:45),Benfica,2–0,União,44485,Estádio do Sport Lisboa e Benfica,Cosme Cunha Machado,Match Report,
24,Mon,2016-02-29,20:00 (23:00),Vitória,0–0,Sporting CP,19924,Estádio Dom Afonso Henriques,Tiago Martins,Match Report,
25,Fri,2016-03-04,20:30 (23:30),Paços,2–2,Marítimo,1208,Estádio da Capital do Móvel,Manuel Mota,Match Report,
25,Sat,2016-03-05,20:45 (23:45),Sporting CP,0–1,Benfica,49699,Estádio José Alvalade,Artur Soares Dias,Match Report,
25,Sun,2016-03-06,16:00 (19:00),Vitória Setúbal,0–1,Moreirense,18694,Estádio do Bonfim,João Santos Capela,Match Report,
25,Sun,2016-03-06,16:00 (19:00),Boavista,0–1,Nacional,4482,Estádio do Bessa Século XXI,Tiago Martins,Match Report,
25,Sun,2016-03-06,16:00 (19:00),União,0–0,Belenenses,1975,Estádio Municipal de Machico,Sérgio Sousa,Match Report,
25,Sun,2016-03-06,16:00 (19:00),Tondela,0–1,Arouca,1604,Estádio João Cardoso,Nuno Miguel Serrano Almeida,Match Report,
25,Sun,2016-03-06,18:15 (21:15),Académica,2–0,Vitória,4889,Estádio EFAPEL,Manuel Oliveira,Match Report,
25,Sun,2016-03-06,20:30 (23:30),Braga,3–1,Porto,18202,Estádio Municipal de Braga,Carlos Xistra,Match Report,
25,Mon,2016-03-07,20:00 (23:00),Rio Ave,1–3,Estoril,2170,Estádio do Rio Ave Futebol Clube,Tiago Antunes,Match Report,
26,Fri,2016-03-11,20:30 (23:30),Marítimo,0–3,Boavista,6328,Estádio dos Barreiros,Bruno Paixão,Match Report,
26,Sat,2016-03-12,18:30 (21:30),Estoril,1–2,Sporting CP,7739,Estádio António Coimbra da Mota,Manuel Mota,Match Report,
26,Sat,2016-03-12,20:45 (23:45),Porto,3–2,União,20309,Estádio Do Dragão,Manuel Oliveira,Match Report,
26,Sun,2016-03-13,16:00 (19:00),Moreirense,2–2,Académica,2712,P.D. Comendador Joaquim de Almeida Freit...,Fábio Costa,Match Report,
26,Sun,2016-03-13,16:00 (19:00),Arouca,1–0,Vitória Setúbal,1085,Estádio Municipal de Arouca,Tiago Martins,Match Report,
26,Sun,2016-03-13,16:00 (19:00),Nacional,1–0,Rio Ave,2059,Estádio da Madeira,Jorge Ferreira,Match Report,
26,Sun,2016-03-13,18:15 (21:15),Vitória,0–1,Paços,12565,Estádio Dom Afonso Henriques,João Santos Capela,Match Report,
26,Sun,2016-03-13,20:30 (23:30),Belenenses,3–0,Braga,3823,Estádio do Restelo,Rui Costa,Match Report,
26,Mon,2016-03-14,20:00 (23:00),Benfica,4–1,Tondela,51314,Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
27,Fri,2016-03-18,20:30 (23:30),Rio Ave,1–0,Marítimo,2403,Estádio do Rio Ave Futebol Clube,Carlos Xistra,Match Report,
27,Sat,2016-03-19,18:30 (21:30),Sporting CP,5–1,Arouca,46014,Estádio José Alvalade,Manuel Oliveira,Match Report,
27,Sat,2016-03-19,20:45 (23:45),Vitória Setúbal,0–1,Porto,46014,Estádio do Bonfim,Manuel Mota,Match Report,
27,Sun,2016-03-20,16:00 (19:00),Académica,0–3,Estoril,5194,Estádio EFAPEL,Rui Costa,Match Report,
27,Sun,2016-03-20,16:00 (19:00),Paços,0–0,Moreirense,3031,Estádio da Capital do Móvel,Sérgio Sousa,Match Report,
27,Sun,2016-03-20,16:00 (19:00),Tondela,2–2,Belenenses,1020,Estádio João Cardoso,Cosme Cunha Machado,Match Report,
27,Sun,2016-03-20,16:00 (19:00),Nacional,3–2,Vitória,2792,Estádio da Madeira,Luís Godinho,Match Report,
27,Sun,2016-03-20,18:15 (21:15),Boavista,0–1,Benfica,17193,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
27,Sun,2016-03-20,20:30 (23:30),Braga,2–0,União,10240,Estádio Municipal de Braga,Rui Oliveira,Match Report,
28,Fri,2016-04-01,20:30 (22:30),Benfica,5–1,Braga,61042,Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
28,Sat,2016-04-02,16:15 (18:15),Arouca,3–2,Académica,1537,Estádio Municipal de Arouca,Carlos Xistra,Match Report,
28,Sat,2016-04-02,18:30 (20:30),Marítimo,2–0,Nacional,7098,Estádio dos Barreiros,Fábio Costa,Match Report,
28,Sat,2016-04-02,20:45 (22:45),Vitória,1–1,Boavista,9887,Estádio Dom Afonso Henriques,Rui Costa,Match Report,
28,Sun,2016-04-03,16:00 (18:00),União,2–2,Vitória Setúbal,2495,Estádio Municipal de Machico,Jorge Ferreira,Match Report,
28,Sun,2016-04-03,17:00 (19:00),Estoril,1–0,Paços,8000,Estádio António Coimbra da Mota,Bruno Paixão,Match Report,
28,Sun,2016-04-03,19:15 (21:15),Moreirense,0–1,Rio Ave,1801,P.D. Comendador Joaquim de Almeida Freit...,João Santos Capela,Match Report,
28,Mon,2016-04-04,19:00 (21:00),Porto,0–1,Tondela,16297,Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
28,Mon,2016-04-04,21:00 (23:00),Belenenses,2–5,Sporting CP,12487,Estádio do Restelo,Tiago Martins,Match Report,
29,Fri,2016-04-08,20:30 (22:30),Boavista,0–0,Arouca,4688,Estádio do Bessa Século XXI,Sérgio Sousa,Match Report,
29,Sat,2016-04-09,18:30 (20:30),Académica,1–2,Benfica,26444,Estádio EFAPEL,João Santos Capela,Match Report,
29,Sat,2016-04-09,20:45 (22:45),Sporting CP,3–1,Marítimo,44230,Estádio José Alvalade,Nuno Miguel Serrano Almeida,Match Report,
29,Sun,2016-04-10,16:00 (18:00),Tondela,1–0,União,1771,Estádio João Cardoso,João Pinheiro,Match Report,
29,Sun,2016-04-10,16:00 (18:00),Vitória Setúbal,0–1,Belenenses,3059,Estádio do Bonfim,Artur Soares Dias,Match Report,
29,Sun,2016-04-10,16:00 (18:00),Nacional,4–1,Estoril,2027,Estádio da Madeira,Bruno Alexandre Da Silva Esteves,Match Report,
29,Sun,2016-04-10,18:15 (20:15),Paços,1–0,Porto,3070,Estádio da Capital do Móvel,Fábio Costa,Match Report,
29,Sun,2016-04-10,20:30 (22:30),Braga,1–1,Moreirense,6520,Estádio Municipal de Braga,André Moreira,Match Report,
29,Mon,2016-04-11,20:00 (22:00),Rio Ave,2–0,Vitória,3107,Estádio do Rio Ave Futebol Clube,Hugo Miguel,Match Report,
30,Sat,2016-04-16,16:15 (18:15),Arouca,0–0,Rio Ave,2304,Estádio Municipal de Arouca,Manuel Mota,Match Report,
30,Sat,2016-04-16,18:30 (20:30),Estoril,1–0,Boavista,5567,Estádio António Coimbra da Mota,João Pinheiro,Match Report,
30,Sat,2016-04-16,20:45 (22:45),Moreirense,0–1,Sporting CP,4840,P.D. Comendador Joaquim de Almeida Freit...,Bruno Paixão,Match Report,
30,Sun,2016-04-17,16:00 (18:00),Belenenses,1–1,Académica,3928,Estádio do Restelo,Sérgio Sousa,Match Report,
30,Sun,2016-04-17,16:00 (18:00),União,3–4,Paços,2348,Estádio Municipal de Machico,Hugo Miguel,Match Report,
30,Sun,2016-04-17,18:15 (20:15),Marítimo,3–0,Vitória,5172,Estádio dos Barreiros,Tiago Martins,Match Report,
30,Sun,2016-04-17,20:30 (22:30),Porto,4–0,Nacional,27207,Estádio Do Dragão,Luís Ferreira,Match Report,
30,Mon,2016-04-18,19:00 (21:00),Braga,3–0,Tondela,6762,Estádio Municipal de Braga,Tiago Antunes,Match Report,
30,Mon,2016-04-18,21:00 (23:00),Benfica,2–1,Vitória Setúbal,54855,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
31,Fri,2016-04-22,20:30 (22:30),Boavista,1–0,Belenenses,8468,Estádio do Bessa Século XXI,Bruno Alexandre Da Silva Esteves,Match Report,
31,Sat,2016-04-23,16:15 (18:15),Académica,1–2,Porto,5085,Estádio EFAPEL,Nuno Miguel Serrano Almeida,Match Report,
31,Sat,2016-04-23,18:30 (20:30),Sporting CP,2–0,União,44719,Estádio José Alvalade,Rui Costa,Match Report,
31,Sat,2016-04-23,20:45 (22:45),Paços,1–0,Braga,2312,Estádio da Capital do Móvel,Carlos Xistra,Match Report,
31,Sun,2016-04-24,16:00 (18:00),Nacional,0–1,Moreirense,1795,Estádio da Madeira,Manuel Mota,Match Report,
31,Sun,2016-04-24,16:00 (18:00),Marítimo,1–2,Arouca,5330,Estádio dos Barreiros,Jorge Ferreira,Match Report,
31,Sun,2016-04-24,16:00 (18:00),Vitória Setúbal,0–1,Tondela,5994,Estádio do Bonfim,Hugo Miguel,Match Report,
31,Sun,2016-04-24,18:15 (20:15),Vitória,1–1,Estoril,10061,Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
31,Sun,2016-04-24,20:30 (22:30),Rio Ave,0–1,Benfica,9023,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
32,Fri,2016-04-29,19:00 (21:00),Benfica,1–0,Vitória,60351,Estádio do Sport Lisboa e Benfica,Bruno Paixão,Match Report,
32,Fri,2016-04-29,21:00 (23:00),Braga,3–2,Vitória Setúbal,12790,Estádio Municipal de Braga,Sérgio Sousa,Match Report,
32,Sat,2016-04-30,16:00 (18:00),Tondela,1–1,Rio Ave,2931,Estádio João Cardoso,Bruno Alexandre Da Silva Esteves,Match Report,
32,Sat,2016-04-30,16:00 (18:00),Belenenses,0–2,Paços,2103,Estádio do Restelo,João Pinheiro,Match Report,
32,Sat,2016-04-30,18:30 (20:30),Porto,1–3,Sporting CP,41316,Estádio Do Dragão,Artur Soares Dias,Match Report,
32,Sun,2016-05-01,16:00 (18:00),Moreirense,1–1,Boavista,3151,P.D. Comendador Joaquim de Almeida Freit...,Miguel Hugo,Match Report,
32,Sun,2016-05-01,16:00 (18:00),Estoril,2–1,Marítimo,4783,Estádio António Coimbra da Mota,Carlos Xistra,Match Report,
32,Sun,2016-05-01,18:15 (20:15),Arouca,3–0,Nacional,2510,Estádio Municipal de Arouca,Cosme Cunha Machado,Match Report,
32,Sun,2016-05-01,20:30 (22:30),União,3–1,Académica,2423,Estádio Municipal de Machico,Fábio Costa,Match Report,
33,Fri,2016-05-06,20:30 (22:30),Paços,1–4,Tondela,1738,Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
33,Sat,2016-05-07,16:15 (18:15),Rio Ave,1–3,Porto,3201,Estádio do Rio Ave Futebol Clube,Bruno Paixão,Match Report,
33,Sat,2016-05-07,18:30 (20:30),Académica,0–0,Braga,4898,Estádio EFAPEL,Manuel Mota,Match Report,
33,Sat,2016-05-07,20:45 (22:45),Sporting CP,5–0,Vitória Setúbal,43327,Estádio José Alvalade,Tiago Martins,Match Report,
33,Sun,2016-05-08,16:00 (18:00),Nacional,2–2,Belenenses,2103,Estádio da Madeira,Manuel Oliveira,Match Report,
33,Sun,2016-05-08,16:00 (18:00),Boavista,1–0,União,5798,Estádio do Bessa Século XXI,João Santos Capela,Match Report,
33,Sun,2016-05-08,18:15 (20:15),Vitória,4–1,Moreirense,8975,Estádio Dom Afonso Henriques,Luís Ferreira,Match Report,
33,Sun,2016-05-08,20:30 (22:30),Marítimo,0–2,Benfica,9400,Estádio dos Barreiros,Fábio Costa,Match Report,
33,Mon,2016-05-09,20:00 (22:00),Estoril,1–1,Arouca,3258,Estádio António Coimbra da Mota,Rui Costa,Match Report,
34,Sat,2016-05-14,11:45 (13:45),Porto,4–0,Boavista,26122,Estádio Do Dragão,Carlos Xistra,Match Report,
34,Sat,2016-05-14,18:00 (20:00),Arouca,2–2,Vitória,1778,Estádio Municipal de Arouca,André Moreira,Match Report,
34,Sat,2016-05-14,19:30 (21:30),Belenenses,2–1,Estoril,3518,Estádio do Restelo,Bruno Alexandre Da Silva Esteves,Match Report,
34,Sat,2016-05-14,19:30 (21:30),Tondela,2–0,Académica,3050,Estádio João Cardoso,Rui Costa,Match Report,
34,Sat,2016-05-14,19:30 (21:30),União,1–2,Rio Ave,2500,Estádio Municipal de Machico,Tiago Martins,Match Report,
34,Sat,2016-05-14,19:30 (21:30),Vitória Setúbal,0–0,Paços,10998,Estádio do Bonfim,João Santos Capela,Match Report,
34,Sun,2016-05-15,15:00 (17:00),Moreirense,2–1,Marítimo,922,P.D. Comendador Joaquim de Almeida Freit...,Cosme Cunha Machado,Match Report,
34,Sun,2016-05-15,17:00 (19:00),Benfica,4–1,Nacional,64235,Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
34,Sun,2016-05-15,17:00 (19:00),Braga,0–4,Sporting CP,19428,Estádio Municipal de Braga,Hugo Miguel,Match Report,
