Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
23,Sat,2022-02-19,20:30 (23:30),Vitória,,Arouca,,Estádio Dom Afonso Henriques,,Head-to-Head,
23,Sun,2022-02-20,15:30 (18:30),Marítimo,,Famalicão,,Estádio dos Barreiros,,Head-to-Head,
23,Sun,2022-02-20,18:00 (21:00),Sporting CP,,Estoril,,Estádio José Alvalade,,Head-to-Head,
23,Sun,2022-02-20,20:00 (23:00),Moreirense,,Porto,,P.D. Comendador Joaquim de Almeida Freit...,,Head-to-Head,
23,Sun,2022-02-20,20:45 (23:45),Tondela,,Braga,,Estádio João Cardoso,,Head-to-Head,
23,Mon,2022-02-21,19:15 (23:15),Santa Clara,,Portimonense,,Estádio de São Miguel,,Head-to-Head,
24,Fri,2022-02-25,20:15 (23:15),Belenenses,,Paços,,Estádio Nacional,,Head-to-Head,
24,Sat,2022-02-26,15:30 (18:30),Famalicão,,Tondela,,Estádio Municipal 22 de Junho,,Head-to-Head,
24,Sat,2022-02-26,18:00 (21:00),Marítimo,,Sporting CP,,Estádio dos Barreiros,,Head-to-Head,
24,Sat,2022-02-26,20:30 (23:30),Arouca,,Moreirense,,Estádio Municipal de Arouca,,Head-to-Head,
24,Sun,2022-02-27,15:30 (18:30),FC Vizela,,Portimonense,,Estádio Do Vizela,,Head-to-Head,
24,Sun,2022-02-27,18:00 (21:00),Estoril,,Boavista,,Estádio António Coimbra da Mota,,Head-to-Head,
24,Sun,2022-02-27,18:00 (21:00),Benfica,,Vitória,,Estádio do Sport Lisboa e Benfica,,Head-to-Head,
24,Sun,2022-02-27,20:30 (23:30),Porto,,Gil Vicente FC,,Estádio Do Dragão,,Head-to-Head,
24,Mon,2022-02-28,20:15 (23:15),Braga,,Santa Clara,,Estádio Municipal de Braga,,Head-to-Head,
25,Fri,2022-03-04,20:15 (23:15),Gil Vicente FC,,Estoril,,Estádio Cidade de Barcelos,,Head-to-Head,
25,Sat,2022-03-05,15:30 (18:30),Boavista,,Braga,,Estádio do Bessa Século XXI,,Head-to-Head,
25,Sat,2022-03-05,18:00 (21:00),Portimonense,,Benfica,,Estádio do Portimonense SC,,Head-to-Head,
25,Sat,2022-03-05,20:30 (23:30),Sporting CP,,Arouca,,Estádio José Alvalade,,Head-to-Head,
25,Sun,2022-03-06,15:30 (18:30),Moreirense,,Marítimo,,P.D. Comendador Joaquim de Almeida Freit...,,Head-to-Head,
25,Sun,2022-03-06,18:00 (21:00),Paços,,Porto,,Estádio da Capital do Móvel,,Head-to-Head,
25,Sun,2022-03-06,19:30 (23:30),Santa Clara,,FC Vizela,,Estádio de São Miguel,,Head-to-Head,
25,Sun,2022-03-06,20:30 (23:30),Vitória,,Famalicão,,Estádio Dom Afonso Henriques,,Head-to-Head,
25,Mon,2022-03-07,20:15 (23:15),Tondela,,Belenenses,,Estádio João Cardoso,,Head-to-Head,
26,Sun,2022-03-13,,Marítimo,,Vitória,,,,Head-to-Head,
26,Sun,2022-03-13,,Arouca,,Paços,,,,Head-to-Head,
26,Sun,2022-03-13,,Braga,,Gil Vicente FC,,,,Head-to-Head,
26,Sun,2022-03-13,,Porto,,Tondela,,,,Head-to-Head,
26,Sun,2022-03-13,,Famalicão,,Santa Clara,,,,Head-to-Head,
26,Sun,2022-03-13,,Belenenses,,Boavista,,,,Head-to-Head,
26,Sun,2022-03-13,,Estoril,,Portimonense,,,,Head-to-Head,
26,Sun,2022-03-13,,Moreirense,,Sporting CP,,P.D. Comendador Joaquim de Almeida Freit...,,Head-to-Head,
26,Sun,2022-03-13,,Benfica,,FC Vizela,,,,Head-to-Head,
27,Sun,2022-03-20,,Gil Vicente FC,,Marítimo,,,,Head-to-Head,
27,Sun,2022-03-20,,Portimonense,,Braga,,,,Head-to-Head,
27,Sun,2022-03-20,,Paços,,Moreirense,,,,Head-to-Head,
27,Sun,2022-03-20,,Tondela,,Arouca,,,,Head-to-Head,
27,Sun,2022-03-20,,Vitória,,Sporting CP,,,,Head-to-Head,
27,Sun,2022-03-20,,Benfica,,Estoril,,,,Head-to-Head,
27,Sun,2022-03-20,,Santa Clara,,Belenenses,,,,Head-to-Head,
27,Sun,2022-03-20,,FC Vizela,,Famalicão,,,,Head-to-Head,
27,Sun,2022-03-20,,Boavista,,Porto,,,,Head-to-Head,
28,Sun,2022-04-03,,Famalicão,,Boavista,,,,Head-to-Head,
28,Sun,2022-04-03,,Marítimo,,Tondela,,,,Head-to-Head,
28,Sun,2022-04-03,,Belenenses,,Portimonense,,,,Head-to-Head,
28,Sun,2022-04-03,,Braga,,Benfica,,,,Head-to-Head,
28,Sun,2022-04-03,,Moreirense,,Vitória,,,,Head-to-Head,
28,Sun,2022-04-03,,Estoril,,FC Vizela,,,,Head-to-Head,
28,Sun,2022-04-03,,Sporting CP,,Paços,,,,Head-to-Head,
28,Sun,2022-04-03,,Porto,,Santa Clara,,,,Head-to-Head,
28,Sun,2022-04-03,,Arouca,,Gil Vicente FC,,,,Head-to-Head,
29,Sun,2022-04-10,,Gil Vicente FC,,Moreirense,,,,Head-to-Head,
29,Sun,2022-04-10,,Tondela,,Sporting CP,,,,Head-to-Head,
29,Sun,2022-04-10,,Santa Clara,,Estoril,,,,Head-to-Head,
29,Sun,2022-04-10,,FC Vizela,,Braga,,,,Head-to-Head,
29,Sun,2022-04-10,,Vitória,,Porto,,,,Head-to-Head,
29,Sun,2022-04-10,,Boavista,,Arouca,,,,Head-to-Head,
29,Sun,2022-04-10,,Paços,,Marítimo,,,,Head-to-Head,
29,Sun,2022-04-10,,Portimonense,,Famalicão,,,,Head-to-Head,
29,Sun,2022-04-10,,Benfica,,Belenenses,,,,Head-to-Head,
30,Sat,2022-04-16,,Porto,,Portimonense,,,,Head-to-Head,
30,Sat,2022-04-16,,Moreirense,,Tondela,,,,Head-to-Head,
30,Sat,2022-04-16,,Famalicão,,Gil Vicente FC,,,,Head-to-Head,
30,Sat,2022-04-16,,Belenenses,,FC Vizela,,,,Head-to-Head,
30,Sat,2022-04-16,,Arouca,,Santa Clara,,,,Head-to-Head,
30,Sat,2022-04-16,,Estoril,,Braga,,,,Head-to-Head,
30,Sat,2022-04-16,,Sporting CP,,Benfica,,,,Head-to-Head,
30,Sat,2022-04-16,,Marítimo,,Boavista,,,,Head-to-Head,
30,Sat,2022-04-16,,Vitória,,Paços,,,,Head-to-Head,
31,Sun,2022-04-24,,Boavista,,Sporting CP,,,,Head-to-Head,
31,Sun,2022-04-24,,Santa Clara,,Marítimo,,,,Head-to-Head,
31,Sun,2022-04-24,,Estoril,,Belenenses,,,,Head-to-Head,
31,Sun,2022-04-24,,Braga,,Porto,,,,Head-to-Head,
31,Sun,2022-04-24,,Portimonense,,Moreirense,,,,Head-to-Head,
31,Sun,2022-04-24,,Benfica,,Famalicão,,,,Head-to-Head,
31,Sun,2022-04-24,,Tondela,,Vitória,,,,Head-to-Head,
31,Sun,2022-04-24,,Gil Vicente FC,,Paços,,,,Head-to-Head,
31,Sun,2022-04-24,,FC Vizela,,Arouca,,,,Head-to-Head,
32,Sat,2022-04-30,,Moreirense,,Boavista,,,,Head-to-Head,
32,Sat,2022-04-30,,Sporting CP,,Gil Vicente FC,,,,Head-to-Head,
32,Sat,2022-04-30,,Belenenses,,Braga,,,,Head-to-Head,
32,Sat,2022-04-30,,Famalicão,,Estoril,,,,Head-to-Head,
32,Sat,2022-04-30,,Marítimo,,Benfica,,,,Head-to-Head,
32,Sat,2022-04-30,,Porto,,FC Vizela,,,,Head-to-Head,
32,Sat,2022-04-30,,Paços,,Tondela,,,,Head-to-Head,
32,Sat,2022-04-30,,Vitória,,Santa Clara,,,,Head-to-Head,
32,Sat,2022-04-30,,Arouca,,Portimonense,,,,Head-to-Head,
33,Sun,2022-05-08,,Braga,,Arouca,,,,Head-to-Head,
33,Sun,2022-05-08,,Gil Vicente FC,,Tondela,,,,Head-to-Head,
33,Sun,2022-05-08,,FC Vizela,,Marítimo,,,,Head-to-Head,
33,Sun,2022-05-08,,Boavista,,Vitória,,,,Head-to-Head,
33,Sun,2022-05-08,,Santa Clara,,Paços,,,,Head-to-Head,
33,Sun,2022-05-08,,Portimonense,,Sporting CP,,,,Head-to-Head,
33,Sun,2022-05-08,,Belenenses,,Famalicão,,,,Head-to-Head,
33,Sun,2022-05-08,,Benfica,,Porto,,,,Head-to-Head,
33,Sun,2022-05-08,,Estoril,,Moreirense,,,,Head-to-Head,
34,Sun,2022-05-15,,Moreirense,,FC Vizela,,,,Head-to-Head,
34,Sun,2022-05-15,,Tondela,,Boavista,,,,Head-to-Head,
34,Sun,2022-05-15,,Porto,,Estoril,,,,Head-to-Head,
34,Sun,2022-05-15,,Vitória,,Gil Vicente FC,,,,Head-to-Head,
34,Sun,2022-05-15,,Sporting CP,,Santa Clara,,,,Head-to-Head,
34,Sun,2022-05-15,,Arouca,,Belenenses,,,,Head-to-Head,
34,Sun,2022-05-15,,Paços,,Benfica,,,,Head-to-Head,
34,Sun,2022-05-15,,Marítimo,,Portimonense,,,,Head-to-Head,
34,Sun,2022-05-15,,Famalicão,,Braga,,,,Head-to-Head,
