Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
22,Mon,2018-02-12,20:00 (23:00),Moreirense,1–2,Estoril,1728,P.D. Comendador Joaquim de Almeida Freit...,Bruno Alexandre Da Silva Esteves,Match Report,
23,Fri,2018-02-16,20:30 (23:30),Feirense,1–3,Portimonense,2731,Estádio Marcolino de Castro,Vitor Ferreira Fernandes,Match Report,
23,Sat,2018-02-17,16:00 (19:00),Aves,0–0,Marítimo,1685,Estádio Clube Desportivo das Aves,João Pedro Pinheiro,Match Report,
23,Sat,2018-02-17,18:15 (21:15),Benfica,4–0,Boavista,56884,Estádio do Sport Lisboa e Benfica,Tiago Martins,Match Report,
23,Sat,2018-02-17,20:30 (23:30),Estoril,0–2,Belenenses,2174,Estádio António Coimbra da Mota,Fábio Costa,Match Report,
23,Sun,2018-02-18,16:00 (19:00),Moreirense,0–1,Chaves,2134,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,
23,Sun,2018-02-18,16:00 (19:00),Vitória Setúbal,1–0,Paços,4640,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,
23,Sun,2018-02-18,18:00 (21:00),Porto,5–0,Rio Ave,42127,Estádio Do Dragão,Carlos Taborda Xistra,Match Report,
23,Sun,2018-02-18,20:15 (23:15),Vitória,0–5,Braga,21057,Estádio do Bonfim,Bruno Duarte Paixão,Match Report,
23,Mon,2018-02-19,20:00 (23:00),Tondela,1–2,Sporting CP,4885,Estádio João Cardoso,João Santos Capela,Match Report,
18,Wed,2018-02-21,18:00 (21:00),Estoril,1–3,Porto,4437,Estádio António Coimbra da Mota,Vasco Santos,Match Report,
24,Fri,2018-02-23,20:30 (23:30),Rio Ave,0–0,Aves,2529,Estádio do Rio Ave Futebol Clube,Manuel Mota,Match Report,
24,Sat,2018-02-24,16:00 (19:00),Belenenses,1–0,Feirense,2286,Estádio do Restelo,António Nobre,Match Report,
24,Sat,2018-02-24,18:15 (21:15),Marítimo,3–2,Vitória,6753,Estádio dos Barreiros,Rui Costa,Match Report,
24,Sat,2018-02-24,20:30 (23:30),Paços,1–3,Benfica,8810,Estádio da Capital do Móvel,Fábio Costa,Match Report,
24,Sun,2018-02-25,16:00 (19:00),Chaves,2–0,Estoril,3177,Estádio Municipal Eng. Manuel Branco Tei...,Rui Oliveira,Match Report,
24,Sun,2018-02-25,18:00 (21:00),Boavista,4–0,Vitória Setúbal,4703,Estádio do Bessa Século XXI,Luís Godinho,Match Report,
24,Sun,2018-02-25,20:15 (23:15),Portimonense,1–5,Porto,5517,Estádio do Portimonense SC,Jorge de Sousa,Match Report,
24,Mon,2018-02-26,19:00 (22:00),Braga,1–0,Tondela,6050,Estádio Municipal de Bragança,Artur Soares Dias,Match Report,
24,Mon,2018-02-26,21:00 (00:00),Sporting CP,1–0,Moreirense,38920,Estádio José Alvalade,Tiago Martins,Match Report,
25,Fri,2018-03-02,20:30 (23:30),Porto,2–1,Sporting CP,48405,Estádio Do Dragão,Artur Soares Dias,Match Report,
25,Sat,2018-03-03,16:00 (19:00),Feirense,3–0,Boavista,4257,Estádio Marcolino de Castro,João Pedro Pinheiro,Match Report,
25,Sat,2018-03-03,18:15 (21:15),Benfica,5–0,Marítimo,52460,Estádio do Sport Lisboa e Benfica,Hélder Malheiro,Match Report,
25,Sat,2018-03-03,20:30 (23:30),Estoril,0–6,Braga,1043,Estádio António Coimbra da Mota,Luís Godinho,Match Report,
25,Sun,2018-03-04,11:45 (14:45),Tondela,2–0,Chaves,1603,Estádio João Cardoso,Carlos Taborda Xistra,Match Report,
25,Sun,2018-03-04,16:00 (19:00),Moreirense,2–0,Paços,1862,P.D. Comendador Joaquim de Almeida Freit...,Vasco Santos,Match Report,
25,Sun,2018-03-04,18:00 (21:00),Vitória Setúbal,1–0,Rio Ave,3489,Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,
25,Sun,2018-03-04,20:15 (23:15),Vitória,0–0,Belenenses,10941,Estádio do Bonfim,Jorge de Sousa,Match Report,
25,Mon,2018-03-05,20:00 (23:00),Aves,3–0,Portimonense,1703,Estádio Clube Desportivo das Aves,Bruno Duarte Paixão,Match Report,
26,Fri,2018-03-09,20:30 (23:30),Braga,3–0,Moreirense,5237,Estádio Municipal de Bragança,Manuel Oliveira,Match Report,
26,Sat,2018-03-10,16:00 (19:00),Rio Ave,2–1,Feirense,2074,Estádio do Rio Ave Futebol Clube,Vasco Santos,Match Report,
26,Sat,2018-03-10,18:15 (21:15),Benfica,2–0,Aves,50050,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
26,Sat,2018-03-10,20:30 (23:30),Boavista,1–0,Estoril,3919,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,
26,Sun,2018-03-11,11:45 (14:45),Portimonense,2–1,Vitória,1830,Estádio do Portimonense SC,Luís Godinho,Match Report,
26,Sun,2018-03-11,16:00 (19:00),Marítimo,4–2,Vitória Setúbal,6157,Estádio dos Barreiros,Manuel Mota,Match Report,
26,Sun,2018-03-11,18:00 (21:00),Belenenses,0–0,Tondela,2412,Estádio do Restelo,Nuno Almeida,Match Report,
26,Sun,2018-03-11,20:15 (23:15),Paços,1–0,Porto,7232,Estádio da Capital do Móvel,Bruno Duarte Paixão,Match Report,
26,Mon,2018-03-12,19:00 (22:00),Chaves,1–2,Sporting CP,3208,Estádio Municipal Eng. Manuel Branco Tei...,Hugo Miguel,Match Report,
27,Fri,2018-03-16,20:30 (23:30),Vitória Setúbal,1–1,Portimonense,2604,Estádio Dom Afonso Henriques,Luís Ferreira,Match Report,
27,Sat,2018-03-17,16:00 (19:00),Tondela,1–2,Marítimo,1361,Estádio João Cardoso,Jorge de Sousa,Match Report,
27,Sat,2018-03-17,16:00 (19:00),Estoril,1–1,Paços,1418,Estádio António Coimbra da Mota,Hugo Miguel,Match Report,
27,Sat,2018-03-17,18:15 (21:15),Feirense,0–2,Benfica,5449,Estádio Marcolino de Castro,Manuel Mota,Match Report,
27,Sat,2018-03-17,20:30 (23:30),Porto,2–0,Boavista,45428,Estádio Do Dragão,Manuel Oliveira,Match Report,
27,Sun,2018-03-18,16:00 (19:00),Vitória,2–1,Aves,15442,Estádio do Bonfim,João Pedro Pinheiro,Match Report,
27,Sun,2018-03-18,16:00 (19:00),Moreirense,2–1,Belenenses,1669,P.D. Comendador Joaquim de Almeida Freit...,Fábio Costa,Match Report,
27,Sun,2018-03-18,18:00 (21:00),Chaves,1–4,Braga,4219,Estádio Municipal Eng. Manuel Branco Tei...,Bruno Duarte Paixão,Match Report,
27,Sun,2018-03-18,20:15 (23:15),Sporting CP,2–0,Rio Ave,42706,Estádio José Alvalade,Rui Costa,Match Report,
28,Thu,2018-03-29,20:00 (22:00),Aves,1–4,Vitória Setúbal,1723,Estádio Clube Desportivo das Aves,Tiago Martins,Match Report,
28,Fri,2018-03-30,16:00 (18:00),Marítimo,4–1,Feirense,7237,Estádio dos Barreiros,Manuel Oliveira,Match Report,
28,Fri,2018-03-30,18:15 (20:15),Rio Ave,2–0,Estoril,2059,Estádio do Rio Ave Futebol Clube,Nuno Almeida,Match Report,
28,Fri,2018-03-30,20:30 (22:30),Boavista,1–1,Tondela,3809,Estádio do Bessa Século XXI,Bruno Alexandre Da Silva Esteves,Match Report,
28,Sat,2018-03-31,16:00 (18:00),Paços,2–0,Chaves,2688,Estádio da Capital do Móvel,Hélder Malheiro,Match Report,
28,Sat,2018-03-31,16:00 (18:00),Portimonense,4–3,Moreirense,3035,Estádio do Portimonense SC,Manuel Mota,Match Report,
28,Sat,2018-03-31,18:15 (20:15),Benfica,2–0,Vitória,56402,Estádio do Sport Lisboa e Benfica,Carlos Taborda Xistra,Match Report,
28,Sat,2018-03-31,20:30 (22:30),Braga,1–0,Sporting CP,16557,Estádio Municipal de Bragança,Luís Godinho,Match Report,
28,Mon,2018-04-02,20:00 (22:00),Belenenses,2–0,Porto,12851,Estádio do Restelo,Hugo Miguel,Match Report,
29,Fri,2018-04-06,20:30 (22:30),Vitória,3–0,Rio Ave,11634,Estádio do Bonfim,Jorge de Sousa,Match Report,
29,Sat,2018-04-07,16:00 (18:00),Tondela,2–2,Portimonense,1456,Estádio João Cardoso,Fábio Costa,Match Report,
29,Sat,2018-04-07,16:00 (18:00),Estoril,1–1,Marítimo,1163,Estádio António Coimbra da Mota,Luís Ferreira,Match Report,
29,Sat,2018-04-07,18:15 (20:15),Feirense,2–2,Braga,4674,Estádio Marcolino de Castro,João Santos Capela,Match Report,
29,Sat,2018-04-07,20:30 (22:30),Vitória Setúbal,1–2,Benfica,13739,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,
29,Sun,2018-04-08,16:00 (18:00),Chaves,1–1,Belenenses,2198,Estádio Municipal Eng. Manuel Branco Tei...,António Nobre,Match Report,
29,Sun,2018-04-08,18:00 (20:00),Porto,2–0,Aves,39213,Estádio Do Dragão,Nuno Almeida,Match Report,
29,Sun,2018-04-08,20:15 (22:15),Sporting CP,2–0,Paços,40868,Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
29,Mon,2018-04-09,20:00 (22:00),Moreirense,1–0,Boavista,14879,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,
30,Fri,2018-04-13,20:30 (22:30),Paços,1–5,Braga,4013,Estádio da Capital do Móvel,Fábio Costa,Match Report,
30,Sat,2018-04-14,16:00 (18:00),Aves,1–0,Feirense,2754,Estádio Clube Desportivo das Aves,Carlos Taborda Xistra,Match Report,
30,Sat,2018-04-14,16:00 (18:00),Portimonense,0–1,Estoril,2716,Estádio do Portimonense SC,Hélder Malheiro,Match Report,
30,Sat,2018-04-14,18:15 (20:15),Boavista,3–3,Chaves,4215,Estádio do Bessa Século XXI,Manuel Mota,Match Report,
30,Sat,2018-04-14,20:30 (22:30),Vitória,1–1,Vitória Setúbal,12927,Estádio do Bonfim,Rui Costa,Match Report,
30,Sun,2018-04-15,16:00 (18:00),Marítimo,1–1,Moreirense,6125,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,
30,Sun,2018-04-15,18:00 (20:00),Benfica,0–1,Porto,63526,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
30,Sun,2018-04-15,20:15 (22:15),Belenenses,3–4,Sporting CP,5167,Estádio do Restelo,Bruno Duarte Paixão,Match Report,
30,Mon,2018-04-16,20:00 (22:00),Rio Ave,1–1,Tondela,3259,Estádio do Rio Ave Futebol Clube,Gonçalo Martins,Match Report,
31,Fri,2018-04-20,20:30 (22:30),Braga,2–0,Marítimo,12564,Estádio Municipal de Bragança,Nuno Almeida,Match Report,
31,Sat,2018-04-21,16:00 (18:00),Paços,1–1,Belenenses,2967,Estádio da Capital do Móvel,Manuel Mota,Match Report,
31,Sat,2018-04-21,18:15 (20:15),Feirense,2–1,Vitória,4875,Estádio Marcolino de Castro,Luís Ferreira,Match Report,
31,Sat,2018-04-21,20:30 (22:30),Estoril,1–2,Benfica,6415,Estádio António Coimbra da Mota,Hugo Miguel,Match Report,
31,Sun,2018-04-22,16:00 (18:00),Chaves,2–1,Portimonense,2491,Estádio Municipal Eng. Manuel Branco Tei...,Bruno Alexandre Da Silva Esteves,Match Report,
31,Sun,2018-04-22,16:00 (18:00),Tondela,3–0,Aves,3306,Estádio João Cardoso,Luís Godinho,Match Report,
31,Sun,2018-04-22,18:00 (20:00),Moreirense,2–1,Rio Ave,2593,P.D. Comendador Joaquim de Almeida Freit...,Carlos Taborda Xistra,Match Report,
31,Sun,2018-04-22,20:15 (22:15),Sporting CP,1–0,Boavista,48320,Estádio José Alvalade,Fábio Costa,Match Report,
31,Mon,2018-04-23,20:00 (22:00),Porto,5–1,Vitória Setúbal,45311,Estádio Do Dragão,João Pedro Pinheiro,Match Report,
32,Fri,2018-04-27,20:30 (22:30),Vitória,1–0,Moreirense,13210,Estádio do Bonfim,Rui Oliveira,Match Report,
32,Sat,2018-04-28,16:00 (18:00),Vitória Setúbal,0–2,Feirense,9884,Estádio Dom Afonso Henriques,Jorge de Sousa,Match Report,
32,Sat,2018-04-28,18:15 (20:15),Benfica,2–3,Tondela,50547,Estádio do Sport Lisboa e Benfica,Nuno Almeida,Match Report,
32,Sat,2018-04-28,20:30 (22:30),Portimonense,1–2,Sporting CP,5724,Estádio do Portimonense SC,Manuel Oliveira,Match Report,
32,Sun,2018-04-29,16:00 (18:00),Boavista,1–0,Paços,4197,Estádio do Bessa Século XXI,Rui Costa,Match Report,
32,Sun,2018-04-29,16:00 (18:00),Rio Ave,2–1,Chaves,4325,Estádio do Rio Ave Futebol Clube,Hugo Miguel,Match Report,
32,Sun,2018-04-29,18:00 (20:00),Marítimo,0–1,Porto,10535,Estádio dos Barreiros,Carlos Taborda Xistra,Match Report,
32,Sun,2018-04-29,20:15 (22:15),Belenenses,0–1,Braga,2633,Estádio do Restelo,Tiago Martins,Match Report,
32,Mon,2018-04-30,20:00 (22:00),Aves,1–0,Estoril,2719,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,
33,Fri,2018-05-04,20:30 (22:30),Braga,1–1,Boavista,11872,Estádio Municipal de Bragança,Bruno Alexandre Da Silva Esteves,Match Report,
33,Sat,2018-05-05,16:00 (18:00),Belenenses,3–2,Portimonense,4892,Estádio do Restelo,Luís Ferreira,Match Report,
33,Sat,2018-05-05,18:15 (20:15),Tondela,1–4,Vitória,3206,Estádio João Cardoso,Hélder Malheiro,Match Report,
33,Sat,2018-05-05,20:30 (22:30),Sporting CP,0–0,Benfica,49339,Estádio José Alvalade,Carlos Taborda Xistra,Match Report,
33,Sun,2018-05-06,16:00 (18:00),Moreirense,0–3,Aves,3588,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
33,Sun,2018-05-06,16:00 (18:00),Estoril,2–1,Vitória Setúbal,3588,Estádio António Coimbra da Mota,Tiago Martins,Match Report,
33,Sun,2018-05-06,18:00 (20:00),Chaves,4–1,Marítimo,4503,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,
33,Sun,2018-05-06,20:15 (22:15),Porto,2–1,Feirense,50027,Estádio Do Dragão,Luís Godinho,Match Report,
33,Mon,2018-05-07,20:00 (22:00),Paços,0–0,Rio Ave,5269,Estádio da Capital do Móvel,João Pedro Pinheiro,Match Report,
34,Fri,2018-05-11,20:30 (22:30),Aves,2–3,Chaves,1519,Estádio Clube Desportivo das Aves,Luís Ferreira,Match Report,
34,Sat,2018-05-12,16:00 (18:00),Vitória,0–1,Porto,20090,Estádio do Bonfim,João Santos Capela,Match Report,
34,Sat,2018-05-12,20:00 (22:00),Boavista,1–0,Belenenses,5317,Estádio do Bessa Século XXI,Rui Oliveira,Match Report,
34,Sun,2018-05-13,18:00 (20:00),Rio Ave,1–0,Braga,7452,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,
34,Sun,2018-05-13,18:00 (20:00),Marítimo,2–1,Sporting CP,9955,Estádio dos Barreiros,Jorge de Sousa,Match Report,
34,Sun,2018-05-13,18:00 (20:00),Portimonense,3–1,Paços,3914,Estádio do Portimonense SC,Tiago Martins,Match Report,
34,Sun,2018-05-13,18:00 (20:00),Vitória Setúbal,1–0,Tondela,6184,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,
34,Sun,2018-05-13,18:00 (20:00),Feirense,0–0,Estoril,5420,Estádio Marcolino de Castro,Artur Soares Dias,Match Report,
34,Sun,2018-05-13,18:00 (20:00),Benfica,1–0,Moreirense,41926,Estádio do Sport Lisboa e Benfica,Fábio Costa,Match Report,
