Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
23,Fri,2020-02-28,20:30 (23:30),Portimonense,0–0,Vitória Setúbal,2522,Estádio do Portimonense SC,Manuel Mota,Match Report,
23,Sat,2020-02-29,18:00 (21:00),Rio Ave,0–0,Belenenses,2289,Estádio do Rio Ave Futebol Clube,Jorge de Sousa,Match Report,
23,Sat,2020-02-29,20:30 (23:30),Boavista,0–1,Gil Vicente FC,9558,Estádio do Bessa Século XXI,Hélder Malheiro,Match Report,
23,Sun,2020-03-01,15:00 (18:00),Aves,1–3,Paços,1779,Estádio Clube Desportivo das Aves,João Pinheiro,Match Report,
23,Sun,2020-03-01,17:30 (20:30),Marítimo,1–2,Braga,6530,Estádio dos Barreiros,Tiago Martins,Match Report,
23,Sun,2020-03-01,20:00 (23:00),Vitória,2–0,Tondela,12711,Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
23,Mon,2020-03-02,18:30 (22:30),Santa Clara,0–2,Porto,6271,Estádio de São Miguel,Carlos Xistra,Match Report,
23,Mon,2020-03-02,20:45 (23:45),Benfica,1–1,Moreirense,40861,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
23,Tue,2020-03-03,20:00 (23:00),Famalicão,3–1,Sporting CP,3824,Estádio Municipal 22 de Junho,Luís Godinho,Match Report,
24,Fri,2020-03-06,20:30 (23:30),Braga,3–1,Portimonense,8684,Estádio Municipal de Braga,Fábio Veríssimo,Match Report,
24,Sat,2020-03-07,15:30 (18:30),Tondela,1–1,Boavista,1701,Estádio João Cardoso,Gustavo Correia,Match Report,
24,Sat,2020-03-07,18:00 (21:00),Vitória Setúbal,1–1,Benfica,9152,Estádio do Bonfim,João Pinheiro,Match Report,
24,Sat,2020-03-07,20:30 (23:30),Porto,1–1,Rio Ave,38219,Estádio Do Dragão,Artur Soares Dias,Match Report,
24,Sun,2020-03-08,15:00 (18:00),Moreirense,2–0,Marítimo,1580,P.D. Comendador Joaquim de Almeida Freit...,João Bento,Match Report,
24,Sun,2020-03-08,15:00 (18:00),Belenenses,0–0,Famalicão,2308,Estádio Nacional,André Narciso,Match Report,
24,Sun,2020-03-08,17:00 (20:00),Gil Vicente FC,1–1,Santa Clara,4118,Estádio Cidade de Barcelos,Nuno Almeida,Match Report,
24,Sun,2020-03-08,17:30 (20:30),Sporting CP,2–0,Aves,26272,Estádio José Alvalade,Manuel Oliveira,Match Report,
24,Sun,2020-03-08,20:00 (23:00),Paços,1–2,Vitória,4105,Estádio da Capital do Móvel,Vitor Ferreira Fernandes,Match Report,
25,Wed,2020-06-03,19:00 (21:00),Portimonense,1–0,Gil Vicente FC,,Estádio do Portimonense SC,Hugo Miguel,Match Report,
25,Wed,2020-06-03,21:15 (23:15),Famalicão,2–1,Porto,,Estádio Municipal 22 de Junho,Nuno Almeida,Match Report,
25,Thu,2020-06-04,18:00 (20:00),Marítimo,1–1,Vitória Setúbal,,Estádio dos Barreiros,Manuel Oliveira,Match Report,
25,Thu,2020-06-04,19:15 (21:15),Benfica,0–0,Tondela,,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
25,Thu,2020-06-04,21:15 (23:15),Vitória,2–2,Sporting CP,,Estádio Dom Afonso Henriques,Carlos Xistra,Match Report,
25,Fri,2020-06-05,18:00 (21:00),Santa Clara,3–2,Braga,,Estádio de São Miguel,Artur Soares Dias,Match Report,
25,Fri,2020-06-05,21:15 (23:15),Aves,0–2,Belenenses,,Estádio Clube Desportivo das Aves,João Pinheiro,Match Report,
25,Sat,2020-06-06,21:15 (23:15),Boavista,0–1,Moreirense,,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,
25,Sun,2020-06-07,21:00 (23:00),Rio Ave,2–3,Paços,,Estádio do Rio Ave Futebol Clube,Tiago Martins,Match Report,
26,Tue,2020-06-09,21:00 (23:00),Gil Vicente FC,1–3,Famalicão,,Estádio Cidade de Barcelos,Hélder Malheiro,Match Report,
26,Wed,2020-06-10,17:00 (19:00),Vitória Setúbal,2–2,Santa Clara,,Estádio do Bonfim,Cláudio Ruivo Pereira,Match Report,
26,Wed,2020-06-10,19:15 (21:15),Portimonense,2–2,Benfica,,Estádio do Portimonense SC,Carlos Xistra,Match Report,
26,Wed,2020-06-10,21:30 (23:30),Porto,1–0,Marítimo,,Estádio Do Dragão,Tiago Martins,Match Report,
26,Thu,2020-06-11,19:00 (21:00),Belenenses,1–1,Vitória,,Estádio Nacional,Iancu Vasilica,Match Report,
26,Thu,2020-06-11,21:15 (23:15),Tondela,2–0,Aves,,Estádio João Cardoso,Rui Oliveira,Match Report,
26,Fri,2020-06-12,19:00 (21:00),Moreirense,0–1,Rio Ave,,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
26,Fri,2020-06-12,21:15 (23:15),Sporting CP,1–0,Paços,,Estádio José Alvalade,Rui Costa,Match Report,
26,Sat,2020-06-13,21:00 (23:00),Braga,0–1,Boavista,,Estádio Municipal de Braga,Luís Godinho,Match Report,
27,Mon,2020-06-15,19:00 (21:00),Marítimo,2–1,Gil Vicente FC,,Estádio dos Barreiros,João Bento,Match Report,
27,Tue,2020-06-16,18:00 (21:00),Santa Clara,1–1,Portimonense,,Cidade do Futebol,Gustavo Correia,Match Report,
27,Tue,2020-06-16,21:15 (23:15),Aves,0–0,Porto,,Estádio Clube Desportivo das Aves,Carlos Xistra,Match Report,
27,Wed,2020-06-17,19:00 (21:00),Paços,2–1,Belenenses,,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
27,Wed,2020-06-17,21:15 (23:15),Rio Ave,1–2,Benfica,,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,
27,Thu,2020-06-18,19:00 (21:00),Boavista,3–1,Vitória Setúbal,,Estádio do Bessa Século XXI,António Nobre,Match Report,
27,Thu,2020-06-18,21:15 (23:15),Sporting CP,2–0,Tondela,,Estádio José Alvalade,Manuel Oliveira,Match Report,
27,Fri,2020-06-19,19:00 (21:00),Vitória,1–1,Moreirense,,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,
27,Fri,2020-06-19,21:15 (23:15),Famalicão,0–0,Braga,,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
28,Sun,2020-06-21,21:00 (23:00),Gil Vicente FC,3–0,Aves,,Estádio Cidade de Barcelos,André Narciso,Match Report,
28,Mon,2020-06-22,21:00 (23:00),Portimonense,3–2,Marítimo,,Estádio do Portimonense SC,Manuel Mota,Match Report,
28,Tue,2020-06-23,19:00 (21:00),Vitória Setúbal,1–2,Rio Ave,,Estádio do Bonfim,Vitor Ferreira Fernandes,Match Report,
28,Tue,2020-06-23,19:15 (21:15),Benfica,3–4,Santa Clara,,Estádio do Sport Lisboa e Benfica,João Pinheiro,Match Report,
28,Tue,2020-06-23,21:15 (23:15),Porto,4–0,Boavista,,Estádio Do Dragão,Artur Soares Dias,Match Report,
28,Wed,2020-06-24,19:00 (21:00),Tondela,1–3,Paços,,Estádio João Cardoso,Hugo Miguel,Match Report,
28,Wed,2020-06-24,21:15 (23:15),Moreirense,1–1,Famalicão,,P.D. Comendador Joaquim de Almeida Freit...,António Nobre,Match Report,
28,Thu,2020-06-25,21:00 (23:00),Braga,3–2,Vitória,,Estádio Municipal de Braga,Tiago Martins,Match Report,
28,Fri,2020-06-26,19:15 (21:15),Belenenses,1–3,Sporting CP,,Estádio Nacional,Hélder Malheiro,Match Report,
29,Sun,2020-06-28,21:00 (23:00),Boavista,1–0,Santa Clara,,Estádio do Bessa Século XXI,André Narciso,Match Report,
29,Mon,2020-06-29,17:00 (19:00),Aves,0–1,Moreirense,,Estádio Clube Desportivo das Aves,Cláudio Ruivo Pereira,Match Report,
29,Mon,2020-06-29,18:00 (20:00),Marítimo,2–0,Benfica,,Estádio dos Barreiros,Hélder Malheiro,Match Report,
29,Mon,2020-06-29,21:15 (23:15),Paços,0–1,Porto,,Estádio da Capital do Móvel,Luís Godinho,Match Report,
29,Tue,2020-06-30,17:00 (19:00),Famalicão,0–1,Portimonense,,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
29,Tue,2020-06-30,19:15 (21:15),Vitória,2–0,Vitória Setúbal,,Estádio Dom Afonso Henriques,Gustavo Correia,Match Report,
29,Tue,2020-06-30,21:30 (23:30),Rio Ave,4–3,Braga,,Estádio do Rio Ave Futebol Clube,Nuno Almeida,Match Report,
29,Wed,2020-07-01,19:00 (21:00),Belenenses,1–1,Tondela,,Estádio Nacional,Rui Costa,Match Report,
29,Wed,2020-07-01,21:15 (23:15),Sporting CP,2–1,Gil Vicente FC,,Estádio José Alvalade,Rui Oliveira,Match Report,
30,Fri,2020-07-03,18:15 (21:15),Santa Clara,0–1,Marítimo,,Cidade do Futebol,Carlos Xistra,Match Report,
30,Sat,2020-07-04,17:00 (19:00),Vitória Setúbal,2–3,Paços,,Estádio do Bonfim,João Pinheiro,Match Report,
30,Sat,2020-07-04,19:15 (21:15),Portimonense,0–1,Vitória,,Estádio do Portimonense SC,Hugo Miguel,Match Report,
30,Sat,2020-07-04,21:15 (23:15),Benfica,3–1,Boavista,,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
30,Sat,2020-07-04,21:30 (23:30),Braga,4–0,Aves,,Estádio Municipal de Braga,Manuel Mota,Match Report,
30,Sun,2020-07-05,17:00 (19:00),Gil Vicente FC,1–0,Rio Ave,,Estádio Cidade de Barcelos,Iancu Vasilica,Match Report,
30,Sun,2020-07-05,19:15 (21:15),Tondela,0–1,Famalicão,,Estádio João Cardoso,Artur Soares Dias,Match Report,
30,Sun,2020-07-05,21:30 (23:30),Porto,5–0,Belenenses,,Estádio Do Dragão,Rui Oliveira,Match Report,
30,Mon,2020-07-06,21:00 (23:00),Moreirense,0–0,Sporting CP,,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,
31,Wed,2020-07-08,19:00 (21:00),Boavista,0–1,Marítimo,,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,
31,Wed,2020-07-08,21:15 (23:15),Aves,1–0,Vitória Setúbal,,Estádio Clube Desportivo das Aves,João Bento,Match Report,
31,Thu,2020-07-09,17:00 (19:00),Rio Ave,2–1,Portimonense,,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,
31,Thu,2020-07-09,19:15 (21:15),Tondela,1–3,Porto,,Estádio João Cardoso,Fábio Veríssimo,Match Report,
31,Thu,2020-07-09,21:30 (23:30),Famalicão,1–1,Benfica,,Estádio Municipal 22 de Junho,Jorge de Sousa,Match Report,
31,Fri,2020-07-10,17:00 (19:00),Vitória,1–2,Gil Vicente FC,,Estádio Dom Afonso Henriques,Vitor Ferreira Fernandes,Match Report,
31,Fri,2020-07-10,19:15 (21:15),Sporting CP,1–0,Santa Clara,,Estádio José Alvalade,António Nobre,Match Report,
31,Fri,2020-07-10,21:30 (23:30),Paços,1–5,Braga,,Estádio da Capital do Móvel,Carlos Xistra,Match Report,
31,Sat,2020-07-11,19:15 (21:15),Belenenses,0–1,Moreirense,,Estádio Nacional,Luís Godinho,Match Report,
32,Mon,2020-07-13,19:00 (21:00),Marítimo,0–0,Rio Ave,,Estádio dos Barreiros,Cláudio Ruivo Pereira,Match Report,
32,Mon,2020-07-13,21:15 (23:15),Vitória Setúbal,1–2,Famalicão,,Estádio do Bonfim,Hélder Malheiro,Match Report,
32,Tue,2020-07-14,16:00 (19:00),Santa Clara,3–0,Aves,,Cidade do Futebol,Gustavo Correia,Match Report,
32,Tue,2020-07-14,19:15 (21:15),Portimonense,2–1,Boavista,,Estádio do Portimonense SC,Manuel Mota,Match Report,
32,Tue,2020-07-14,21:30 (23:30),Gil Vicente FC,3–2,Tondela,,Estádio Cidade de Barcelos,Jorge de Sousa,Match Report,
32,Tue,2020-07-14,21:30 (23:30),Benfica,2–0,Vitória,,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
32,Wed,2020-07-15,17:00 (19:00),Moreirense,1–1,Paços,,P.D. Comendador Joaquim de Almeida Freit...,Rui Costa,Match Report,
32,Wed,2020-07-15,19:15 (21:15),Braga,1–1,Belenenses,,Estádio Municipal de Braga,André Narciso,Match Report,
32,Wed,2020-07-15,21:30 (23:30),Porto,2–0,Sporting CP,,Estádio Do Dragão,João Pinheiro,Match Report,
33,Sat,2020-07-18,19:00 (21:00),Rio Ave,2–2,Santa Clara,,Estádio do Rio Ave Futebol Clube,Rui Oliveira,Match Report,
33,Sat,2020-07-18,21:15 (23:15),Famalicão,2–2,Boavista,,Estádio Municipal 22 de Junho,Cláudio Ruivo Pereira,Match Report,
33,Sun,2020-07-19,19:00 (21:00),Belenenses,1–0,Gil Vicente FC,,Estádio Nacional,Manuel Oliveira,Match Report,
33,Sun,2020-07-19,21:15 (23:15),Vitória,1–0,Marítimo,,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,
33,Mon,2020-07-20,17:00 (19:00),Paços,2–1,Portimonense,,Estádio da Capital do Móvel,João Pinheiro,Match Report,
33,Mon,2020-07-20,19:15 (21:15),Tondela,1–0,Braga,,Estádio João Cardoso,Artur Soares Dias,Match Report,
33,Mon,2020-07-20,21:15 (23:15),Porto,6–1,Moreirense,,Estádio Do Dragão,Carlos Xistra,Match Report,
33,Tue,2020-07-21,19:00 (21:00),Sporting CP,0–0,Vitória Setúbal,,Estádio José Alvalade,Nuno Almeida,Match Report,
33,Tue,2020-07-21,21:15 (23:15),Aves,0–4,Benfica,,Estádio Clube Desportivo das Aves,António Nobre,Match Report,
34,Fri,2020-07-24,19:00 (21:00),Santa Clara,2–2,Vitória,,Cidade do Futebol,João Bento,Match Report,
34,Fri,2020-07-24,21:15 (23:15),Gil Vicente FC,3–3,Paços,,Estádio Cidade de Barcelos,Iancu Vasilica,Match Report,
34,Sat,2020-07-25,19:00 (21:00),Boavista,0–2,Rio Ave,,Estádio do Bessa Século XXI,Manuel Oliveira,Match Report,
34,Sat,2020-07-25,19:00 (21:00),Marítimo,3–3,Famalicão,,Estádio dos Barreiros,Tiago Martins,Match Report,
34,Sat,2020-07-25,21:15 (23:15),Braga,2–1,Porto,,Estádio Municipal de Braga,Jorge de Sousa,Match Report,
34,Sat,2020-07-25,21:15 (23:15),Benfica,2–1,Sporting CP,,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
34,Sun,2020-07-26,19:30 (21:30),Portimonense,2–0,Aves,,Estádio do Portimonense SC,Hugo Miguel,Match Report,
34,Sun,2020-07-26,19:30 (21:30),Vitória Setúbal,2–0,Belenenses,,Estádio do Bonfim,Artur Soares Dias,Match Report,
34,Sun,2020-07-26,19:30 (21:30),Moreirense,1–2,Tondela,,P.D. Comendador Joaquim de Almeida Freit...,Luís Godinho,Match Report,
