Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
23,Sat,2019-02-23,15:30 (18:30),Feirense,1–3,Moreirense,3241,Estádio Marcolino de Castro,Manuel Oliveira,Match Report,
23,Sat,2019-02-23,18:00 (21:00),Portimonense,1–1,Aves,2850,Estádio do Portimonense SC,Jorge de Sousa,Match Report,
23,Sat,2019-02-23,20:30 (23:30),Vitória Setúbal,1–1,Vitória,2954,Estádio do Bonfim,Hugo Miguel,Match Report,
23,Sun,2019-02-24,14:30 (18:30),Santa Clara,2–0,Nacional,1896,Estádio de São Miguel,António Nobre,Match Report,
23,Sun,2019-02-24,17:30 (20:30),Boavista,1–0,Rio Ave,4649,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
23,Mon,2019-02-25,19:00 (22:00),Marítimo,0–0,Sporting CP,9174,Estádio dos Barreiros,Tiago Martins,Match Report,
23,Mon,2019-02-25,21:15 (00:15),Benfica,4–0,Chaves,46897,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
24,Fri,2019-03-01,20:30 (23:30),Aves,2–0,Boavista,2710,Estádio Clube Desportivo das Aves,Nuno Almeida,Match Report,
24,Sat,2019-03-02,15:30 (18:30),Nacional,3–2,Tondela,2335,Estádio da Madeira,Hélder Malheiro,Match Report,
24,Sat,2019-03-02,18:00 (21:00),Moreirense,1–1,Vitória Setúbal,1868,P.D. Comendador Joaquim de Almeida Freit...,João Pinto,Match Report,
24,Sat,2019-03-02,20:30 (23:30),Porto,1–2,Benfica,49220,Estádio Do Dragão,Jorge de Sousa,Match Report,
24,Sun,2019-03-03,15:00 (18:00),Belenenses,4–0,Feirense,2241,Estádio Nacional,Luís Godinho,Match Report,
24,Sun,2019-03-03,15:00 (18:00),Chaves,0–0,Santa Clara,3570,Estádio Municipal Eng. Manuel Branco Tei...,Cláudio Ruivo Pereira,Match Report,
24,Sun,2019-03-03,17:30 (20:30),Rio Ave,1–2,Braga,3306,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
24,Sun,2019-03-03,20:00 (23:00),Sporting CP,3–1,Portimonense,24907,Estádio José Alvalade,João Santos Capela,Match Report,
24,Mon,2019-03-04,20:15 (23:15),Vitória,1–0,Marítimo,15301,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,
25,Fri,2019-03-08,20:30 (23:30),Chaves,1–1,Rio Ave,2990,Estádio Municipal Eng. Manuel Branco Tei...,Rui Costa,Match Report,
25,Sat,2019-03-09,15:30 (18:30),Marítimo,3–2,Moreirense,5700,Estádio dos Barreiros,Hugo Miguel,Match Report,
25,Sat,2019-03-09,18:00 (21:00),Braga,1–0,Vitória,16778,Estádio Municipal de Braga,Luís Godinho,Match Report,
25,Sat,2019-03-09,20:30 (23:30),Boavista,1–2,Sporting CP,7628,Estádio do Bessa Século XXI,João Pinheiro,Match Report,
25,Sun,2019-03-10,14:00 (18:00),Santa Clara,0–0,Aves,3015,Estádio de São Miguel,Tiago Martins,Match Report,
25,Sun,2019-03-10,15:00 (18:00),Portimonense,5–1,Nacional,3066,Estádio do Portimonense SC,Vitor Ferreira Fernandes,Match Report,
25,Sun,2019-03-10,17:30 (20:30),Vitória Setúbal,0–0,Tondela,4094,Estádio do Bonfim,Fábio Costa,Match Report,
25,Sun,2019-03-10,20:00 (23:00),Feirense,1–2,Porto,5414,Estádio Marcolino de Castro,Artur Soares Dias,Match Report,
25,Mon,2019-03-11,20:15 (23:15),Benfica,2–2,Belenenses,52158,Estádio do Sport Lisboa e Benfica,João Santos Capela,Match Report,
26,Fri,2019-03-15,20:30 (23:30),Sporting CP,1–0,Santa Clara,28129,Estádio José Alvalade,Manuel Oliveira,Match Report,
26,Sat,2019-03-16,15:30 (18:30),Belenenses,2–2,Portimonense,2219,Estádio Nacional,André Narciso,Match Report,
26,Sat,2019-03-16,15:30 (18:30),Vitória Setúbal,0–1,Braga,5717,Estádio do Bonfim,Manuel Mota,Match Report,
26,Sat,2019-03-16,18:00 (21:00),Vitória,3–1,Boavista,17985,Estádio Dom Afonso Henriques,Tiago Martins,Match Report,
26,Sat,2019-03-16,20:30 (23:30),Porto,3–0,Marítimo,46413,Estádio Do Dragão,João Santos Capela,Match Report,
26,Sun,2019-03-17,15:00 (18:00),Aves,0–1,Chaves,3491,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,
26,Sun,2019-03-17,15:00 (18:00),Nacional,0–1,Rio Ave,2373,Estádio da Madeira,António Nobre,Match Report,
26,Sun,2019-03-17,17:30 (20:30),Moreirense,0–4,Benfica,5510,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,
26,Sun,2019-03-17,20:00 (23:00),Tondela,1–1,Feirense,1871,Estádio João Cardoso,Jorge de Sousa,Match Report,
27,Fri,2019-03-29,20:30 (23:30),Portimonense,0–2,Moreirense,2462,Estádio do Portimonense SC,João Pinheiro,Match Report,
27,Sat,2019-03-30,15:30 (18:30),Braga,2–3,Porto,20106,Estádio Municipal de Braga,Jorge de Sousa,Match Report,
27,Sat,2019-03-30,18:00 (21:00),Chaves,1–3,Sporting CP,6229,Estádio Municipal Eng. Manuel Branco Tei...,Manuel Mota,Match Report,
27,Sat,2019-03-30,19:30 (23:30),Santa Clara,1–0,Vitória,2601,Estádio de São Miguel,Hugo Miguel,Match Report,
27,Sat,2019-03-30,20:30 (23:30),Benfica,1–0,Tondela,56594,Estádio do Sport Lisboa e Benfica,Carlos Xistra,Match Report,
27,Sun,2019-03-31,15:00 (17:00),Marítimo,3–2,Nacional,8972,Estádio dos Barreiros,Luís Godinho,Match Report,
27,Sun,2019-03-31,17:30 (19:30),Rio Ave,0–2,Aves,4955,Estádio do Rio Ave Futebol Clube,Vitor Ferreira Fernandes,Match Report,
27,Sun,2019-03-31,20:00 (22:00),Boavista,2–0,Belenenses,10812,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,
27,Mon,2019-04-01,20:15 (22:15),Feirense,0–1,Vitória Setúbal,2632,Estádio Marcolino de Castro,Rui Costa,Match Report,
28,Fri,2019-04-05,20:30 (22:30),Porto,2–0,Boavista,39129,Estádio Do Dragão,Rui Costa,Match Report,
28,Sat,2019-04-06,15:30 (17:30),Nacional,0–0,Aves,2367,Estádio da Madeira,Jorge de Sousa,Match Report,
28,Sat,2019-04-06,15:30 (17:30),Belenenses,1–1,Santa Clara,1509,Estádio Nacional,Carlos Xistra,Match Report,
28,Sat,2019-04-06,18:00 (20:00),Vitória,4–0,Chaves,12606,Estádio Dom Afonso Henriques,João Santos Capela,Match Report,
28,Sat,2019-04-06,20:30 (22:30),Moreirense,1–0,Braga,1502,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,
28,Sun,2019-04-07,15:00 (17:00),Vitória Setúbal,1–0,Marítimo,2702,Estádio do Bonfim,Manuel Oliveira,Match Report,
28,Sun,2019-04-07,17:30 (19:30),Feirense,1–4,Benfica,5449,Estádio Marcolino de Castro,João Pinheiro,Match Report,
28,Sun,2019-04-07,20:00 (22:00),Sporting CP,3–0,Rio Ave,26198,Estádio José Alvalade,Luís Godinho,Match Report,
28,Mon,2019-04-08,20:15 (22:15),Tondela,3–2,Portimonense,2066,Estádio João Cardoso,Tiago Martins,Match Report,
29,Fri,2019-04-12,20:30 (22:30),Chaves,2–2,Belenenses,4280,Estádio Municipal Eng. Manuel Branco Tei...,Hélder Malheiro,Match Report,
29,Sat,2019-04-13,14:30 (17:30),Santa Clara,1–1,Moreirense,1277,Estádio de São Miguel,António Nobre,Match Report,
29,Sat,2019-04-13,18:00 (20:00),Portimonense,0–3,Porto,5989,Estádio do Portimonense SC,Fábio Costa,Match Report,
29,Sat,2019-04-13,20:30 (22:30),Aves,1–3,Sporting CP,2895,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,
29,Sun,2019-04-14,15:00 (17:00),Marítimo,2–0,Feirense,7331,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,
29,Sun,2019-04-14,15:00 (17:00),Rio Ave,2–1,Vitória,5739,Estádio do Rio Ave Futebol Clube,Manuel Oliveira,Match Report,
29,Sun,2019-04-14,17:30 (19:30),Boavista,1–0,Nacional,16302,Estádio do Bessa Século XXI,Hugo Miguel,Match Report,
29,Sun,2019-04-14,17:30 (19:30),Braga,3–0,Tondela,10636,Estádio Municipal de Braga,Nuno Almeida,Match Report,
29,Sun,2019-04-14,20:00 (22:00),Benfica,4–2,Vitória Setúbal,56463,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
30,Fri,2019-04-19,15:30 (17:30),Vitória Setúbal,1–1,Portimonense,4167,Estádio do Bonfim,João Pinheiro,Match Report,
30,Fri,2019-04-19,15:30 (17:30),Tondela,1–0,Boavista,3398,Estádio João Cardoso,Artur Soares Dias,Match Report,
30,Fri,2019-04-19,18:00 (20:00),Nacional,0–1,Sporting CP,3804,Estádio da Madeira,Carlos Xistra,Match Report,
30,Fri,2019-04-19,20:30 (22:30),Vitória,0–2,Aves,12024,Estádio Dom Afonso Henriques,Manuel Mota,Match Report,
30,Sat,2019-04-20,15:30 (17:30),Belenenses,1–3,Rio Ave,1523,Estádio Nacional,Nuno Almeida,Match Report,
30,Sat,2019-04-20,15:30 (17:30),Moreirense,0–1,Chaves,1654,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
30,Sat,2019-04-20,18:00 (20:00),Feirense,0–2,Braga,2157,Estádio Marcolino de Castro,Fábio Costa,Match Report,
30,Sat,2019-04-20,20:30 (22:30),Porto,1–0,Santa Clara,43911,Estádio Do Dragão,Manuel Oliveira,Match Report,
30,Mon,2019-04-22,20:15 (22:15),Benfica,6–0,Marítimo,52224,Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,
31,Fri,2019-04-26,20:30 (22:30),Rio Ave,2–2,Porto,7532,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
31,Sat,2019-04-27,14:30 (17:30),Santa Clara,0–0,Vitória Setúbal,2417,Estádio de São Miguel,Carlos Xistra,Match Report,
31,Sat,2019-04-27,15:30 (17:30),Portimonense,1–0,Feirense,2540,Estádio do Portimonense SC,João Santos Capela,Match Report,
31,Sat,2019-04-27,18:00 (20:00),Sporting CP,2–0,Vitória,44107,Estádio José Alvalade,Rui Costa,Match Report,
31,Sat,2019-04-27,20:30 (22:30),Aves,3–0,Belenenses,2027,Estádio Clube Desportivo das Aves,Fábio Costa,Match Report,
31,Sun,2019-04-28,15:00 (17:00),Marítimo,2–0,Tondela,5873,Estádio dos Barreiros,Hugo Miguel,Match Report,
31,Sun,2019-04-28,15:00 (17:00),Chaves,4–1,Nacional,4045,Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,Match Report,
31,Sun,2019-04-28,17:30 (19:30),Braga,1–4,Benfica,24046,Estádio Municipal de Braga,Tiago Martins,Match Report,
31,Sun,2019-04-28,20:00 (22:00),Boavista,3–1,Moreirense,12374,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,
32,Fri,2019-05-03,20:30 (22:30),Moreirense,1–2,Rio Ave,1193,P.D. Comendador Joaquim de Almeida Freit...,João Pinto,Match Report,
32,Sat,2019-05-04,15:30 (17:30),Feirense,4–4,Chaves,2183,Estádio Marcolino de Castro,Manuel Mota,Match Report,
32,Sat,2019-05-04,15:30 (17:30),Marítimo,1–0,Braga,5753,Estádio dos Barreiros,Manuel Oliveira,Match Report,
32,Sat,2019-05-04,18:00 (20:00),Benfica,5–1,Portimonense,60677,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
32,Sat,2019-05-04,20:30 (22:30),Porto,4–0,Aves,40017,Estádio Do Dragão,Hugo Miguel,Match Report,
32,Sun,2019-05-05,15:00 (17:00),Tondela,1–3,Santa Clara,3916,Estádio João Cardoso,João Pinheiro,Match Report,
32,Sun,2019-05-05,17:30 (19:30),Belenenses,1–8,Sporting CP,5209,Estádio Nacional,João Santos Capela,Match Report,
32,Sun,2019-05-05,20:00 (22:00),Vitória,2–2,Nacional,13753,Estádio Dom Afonso Henriques,Jorge de Sousa,Match Report,
32,Mon,2019-05-06,20:15 (22:15),Vitória Setúbal,0–3,Boavista,5830,Estádio do Bonfim,Fábio Costa,Match Report,
33,Fri,2019-05-10,20:30 (22:30),Aves,0–1,Moreirense,2468,Estádio Clube Desportivo das Aves,João Santos Capela,Match Report,
33,Sat,2019-05-11,14:30 (17:30),Santa Clara,4–4,Feirense,3746,Estádio de São Miguel,João Pinto,Match Report,
33,Sat,2019-05-11,15:30 (17:30),Portimonense,3–2,Marítimo,2921,Estádio do Portimonense SC,Cláudio Ruivo Pereira,Match Report,
33,Sat,2019-05-11,18:00 (20:00),Boavista,4–2,Braga,19592,Estádio do Bessa Século XXI,André Narciso,Match Report,
33,Sat,2019-05-11,20:30 (22:30),Sporting CP,1–1,Tondela,41665,Estádio José Alvalade,Tiago Martins,Match Report,
33,Sun,2019-05-12,15:00 (17:00),Chaves,1–2,Vitória Setúbal,7650,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,
33,Sun,2019-05-12,15:00 (17:00),Vitória,5–1,Belenenses,14417,Estádio Dom Afonso Henriques,Hélder Malheiro,Match Report,
33,Sun,2019-05-12,17:30 (19:30),Nacional,0–4,Porto,4098,Estádio da Madeira,Carlos Xistra,Match Report,
33,Sun,2019-05-12,20:00 (22:00),Rio Ave,2–3,Benfica,8836,Estádio do Rio Ave Futebol Clube,Hugo Miguel,Match Report,
34,Thu,2019-05-16,18:30 (20:30),Belenenses,3–0,Nacional,942,Estádio Nacional,Vitor Ferreira Fernandes,Match Report,
34,Fri,2019-05-17,20:30 (22:30),Braga,2–0,Portimonense,6541,Estádio Municipal de Braga,João Santos Capela,Match Report,
34,Sat,2019-05-18,15:30 (17:30),Marítimo,0–1,Boavista,4795,Estádio dos Barreiros,João Pinto,Match Report,
34,Sat,2019-05-18,15:30 (17:30),Vitória Setúbal,1–3,Rio Ave,6109,Estádio do Bonfim,Cláudio Ruivo Pereira,Match Report,
34,Sat,2019-05-18,15:30 (17:30),Feirense,2–1,Aves,1772,Estádio Marcolino de Castro,André Narciso,Match Report,
34,Sat,2019-05-18,18:30 (20:30),Benfica,4–1,Santa Clara,64064,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,
34,Sat,2019-05-18,18:30 (20:30),Porto,2–1,Sporting CP,39808,Estádio Do Dragão,Fábio Costa,Match Report,
34,Sun,2019-05-19,17:30 (19:30),Tondela,5–2,Chaves,4985,Estádio João Cardoso,João Pinheiro,Match Report,
34,Sun,2019-05-19,20:00 (22:00),Moreirense,1–3,Vitória,4185,P.D. Comendador Joaquim de Almeida Freit...,Carlos Xistra,Match Report,
