Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
22,Sun,2017-02-19,18:00 (21:00),Belenenses,1–1,Vitória,3896,Estádio do Restelo,Hugo Miguel,Match Report,
22,Sun,2017-02-19,20:15 (23:15),Braga,0–1,Benfica,24836,Estádio Municipal de Braga,Tiago Martins,Match Report,
22,Mon,2017-02-20,20:00 (23:00),Marítimo,0–0,Nacional,10357,Estádio dos Barreiros,João Pedro Pinheiro,Match Report,
23,Fri,2017-02-24,19:00 (22:00),Vitória,1–0,Moreirense,14222,Estádio Dom Afonso Henriques,Jorge Ferreira,Match Report,
23,Fri,2017-02-24,21:00 (00:00),Benfica,3–1,Chaves,53810,Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
23,Sat,2017-02-25,16:00 (19:00),Tondela,1–1,Marítimo,1619,Estádio João Cardoso,Manuel Oliveira,Match Report,
23,Sat,2017-02-25,18:15 (21:15),Estoril,0–2,Sporting CP,5266,Estádio António Coimbra da Mota,Rui Costa,Match Report,
23,Sat,2017-02-25,20:30 (23:30),Rio Ave,0–0,Paços,2661,Estádio do Rio Ave Futebol Clube,Tiago Antunes,Match Report,
23,Sun,2017-02-26,16:00 (19:00),Nacional,0–0,Feirense,3927,Estádio da Madeira,Manuel Mota,Match Report,
23,Sun,2017-02-26,18:00 (21:00),Vitória Setúbal,1–1,Braga,3670,Estádio do Bonfim,Jorge de Sousa,Match Report,
23,Sun,2017-02-26,20:15 (23:15),Boavista,0–1,Porto,13549,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
23,Mon,2017-02-27,20:00 (23:00),Arouca,1–2,Belenenses,725,Estádio Municipal de Arouca,João Borlido Matos,Match Report,
24,Fri,2017-03-03,20:30 (23:30),Moreirense,0–0,Boavista,1538,P.D. Comendador Joaquim de Almeida Freit...,Hugo Miguel,Match Report,
24,Sat,2017-03-04,16:00 (19:00),Braga,3–1,Arouca,8191,Estádio Municipal de Braga,Rui Costa,Match Report,
24,Sat,2017-03-04,18:15 (21:15),Porto,7–0,Nacional,39230,Estádio Do Dragão,Bruno Duarte Paixão,Match Report,
24,Sat,2017-03-04,20:30 (23:30),Feirense,0–1,Benfica,5449,Estádio Marcolino de Castro,Artur Soares Dias,Match Report,
24,Sun,2017-03-05,11:45 (14:45),Paços,0–0,Tondela,2258,Estádio da Capital do Móvel,Rui Oliveira,Match Report,
24,Sun,2017-03-05,16:00 (19:00),Marítimo,1–0,Vitória Setúbal,7982,Estádio dos Barreiros,Gonçalo Martins,Match Report,
24,Sun,2017-03-05,18:00 (21:00),Belenenses,2–1,Chaves,4719,Estádio do Restelo,Manuel Mota,Match Report,
24,Sun,2017-03-05,20:15 (23:15),Sporting CP,1–1,Vitória,41822,Estádio José Alvalade,Jorge de Sousa,Match Report,
24,Mon,2017-03-06,20:00 (23:00),Estoril,0–2,Rio Ave,877,Estádio António Coimbra da Mota,Carlos Taborda Xistra,Match Report,
25,Fri,2017-03-10,20:30 (23:30),Arouca,0–4,Porto,5000,Estádio Municipal de Arouca,Hugo Miguel,Match Report,
25,Sat,2017-03-11,16:00 (19:00),Vitória Setúbal,1–2,Feirense,3741,Estádio do Bonfim,João Pedro Mendes,Match Report,
25,Sat,2017-03-11,18:15 (21:15),Chaves,0–0,Braga,4640,Estádio Municipal Eng. Manuel Branco Tei...,Vasco Santos,Match Report,
25,Sat,2017-03-11,20:30 (23:30),Tondela,1–4,Sporting CP,4987,Estádio João Cardoso,Bruno Duarte Paixão,Match Report,
25,Sun,2017-03-12,16:00 (19:00),Boavista,3–0,Marítimo,4995,Estádio do Bessa Século XXI,Jorge Ferreira,Match Report,
25,Sun,2017-03-12,18:00 (21:00),Rio Ave,3–2,Moreirense,3098,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,
25,Sun,2017-03-12,20:15 (23:15),Vitória,3–3,Estoril,16953,Estádio Dom Afonso Henriques,Tiago Martins,Match Report,
25,Mon,2017-03-13,18:00 (21:00),Nacional,1–1,Paços,1941,Estádio da Madeira,Luís Ferreira,Match Report,
25,Mon,2017-03-13,20:00 (23:00),Benfica,4–0,Belenenses,53897,Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,
26,Fri,2017-03-17,20:30 (23:30),Estoril,0–0,Boavista,1478,Estádio António Coimbra da Mota,Nuno Miguel Serrano Almeida,Match Report,
26,Sat,2017-03-18,16:00 (19:00),Moreirense,1–1,Tondela,1800,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,
26,Sat,2017-03-18,16:00 (19:00),Belenenses,1–2,Braga,4589,Estádio do Restelo,Luís Godinho,Match Report,
26,Sat,2017-03-18,18:15 (21:15),Sporting CP,2–0,Nacional,43167,Estádio José Alvalade,Jorge Ferreira,Match Report,
26,Sat,2017-03-18,20:30 (23:30),Paços,0–0,Benfica,9076,Estádio da Capital do Móvel,João Pedro Pinheiro,Match Report,
26,Sun,2017-03-19,16:00 (19:00),Marítimo,3–1,Arouca,7945,Estádio dos Barreiros,Tiago Antunes,Match Report,
26,Sun,2017-03-19,16:00 (19:00),Feirense,3–2,Chaves,4695,Estádio Marcolino de Castro,Gonçalo Martins,Match Report,
26,Sun,2017-03-19,18:00 (21:00),Porto,1–1,Vitória Setúbal,49417,Estádio Do Dragão,Manuel Oliveira,Match Report,
26,Sun,2017-03-19,20:15 (23:15),Vitória,3–0,Rio Ave,17822,Estádio Dom Afonso Henriques,Vasco Santos,Match Report,
27,Fri,2017-03-31,19:00 (21:00),Chaves,1–0,Paços,2558,Estádio Municipal Eng. Manuel Branco Tei...,João Borlido Matos,Match Report,
27,Fri,2017-03-31,21:00 (23:00),Nacional,1–2,Vitória,3867,Estádio da Madeira,Rui Costa,Match Report,
27,Sat,2017-04-01,16:00 (18:00),Tondela,0–2,Estoril,1920,Estádio João Cardoso,Manuel Mota,Match Report,
27,Sat,2017-04-01,18:15 (20:15),Boavista,0–1,Rio Ave,4528,Estádio do Bessa Século XXI,João Pedro Pinheiro,Match Report,
27,Sat,2017-04-01,20:30 (22:30),Benfica,1–1,Porto,64036,Estádio do Sport Lisboa e Benfica,Carlos Taborda Xistra,Match Report,
27,Sun,2017-04-02,16:00 (18:00),Belenenses,1–2,Feirense,4683,Estádio do Restelo,Luís Ferreira,Match Report,
27,Sun,2017-04-02,16:00 (18:00),Vitória Setúbal,2–0,Moreirense,3611,Estádio do Bonfim,Hélder Malheiro,Match Report,
27,Sun,2017-04-02,18:00 (20:00),Arouca,1–2,Sporting CP,1875,Estádio Municipal de Arouca,Luís Godinho,Match Report,
27,Sun,2017-04-02,20:15 (22:15),Braga,3–3,Marítimo,11052,Estádio Municipal de Braga,Tiago Martins,Match Report,
28,Fri,2017-04-07,20:30 (22:30),Feirense,0–1,Braga,4640,Estádio Marcolino de Castro,Carlos Taborda Xistra,Match Report,
28,Sat,2017-04-08,16:00 (18:00),Paços,1–1,Arouca,3616,Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
28,Sat,2017-04-08,18:15 (20:15),Porto,3–0,Belenenses,41322,Estádio Do Dragão,Fábio Costa,Match Report,
28,Sat,2017-04-08,20:30 (22:30),Sporting CP,4–0,Boavista,42822,Estádio José Alvalade,Manuel Mota,Match Report,
28,Sun,2017-04-09,16:00 (18:00),Estoril,0–1,Nacional,1705,Estádio António Coimbra da Mota,João Pedro Pinheiro,Match Report,
28,Sun,2017-04-09,16:00 (18:00),Rio Ave,0–0,Vitória Setúbal,2988,Estádio do Rio Ave Futebol Clube,João Borlido Matos,Match Report,
28,Sun,2017-04-09,18:00 (20:00),Vitória,2–1,Tondela,20064,Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,
28,Sun,2017-04-09,20:15 (22:15),Moreirense,0–1,Benfica,5603,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,
28,Mon,2017-04-10,20:00 (22:00),Marítimo,2–1,Chaves,8361,Estádio dos Barreiros,Rui Oliveira,Match Report,
29,Fri,2017-04-14,16:00 (18:00),Boavista,0–0,Paços,4447,Estádio do Bessa Século XXI,Gonçalo Martins,Match Report,
29,Fri,2017-04-14,16:00 (18:00),Belenenses,1–3,Estoril,2623,Estádio do Restelo,Jorge Ferreira,Match Report,
29,Fri,2017-04-14,18:15 (20:15),Benfica,3–0,Marítimo,57074,Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
29,Fri,2017-04-14,20:30 (22:30),Vitória Setúbal,0–3,Sporting CP,9038,Estádio do Bonfim,João Pedro Pinheiro,Match Report,
29,Sat,2017-04-15,16:00 (18:00),Arouca,2–0,Feirense,1710,Estádio Municipal de Arouca,Bruno Alexandre Da Silva Esteves,Match Report,
29,Sat,2017-04-15,16:00 (18:00),Chaves,2–3,Vitória,5145,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,
29,Sat,2017-04-15,18:15 (20:15),Tondela,2–1,Rio Ave,1890,Estádio João Cardoso,Hélder Malheiro,Match Report,
29,Sat,2017-04-15,20:30 (22:30),Braga,1–1,Porto,21106,Estádio Municipal de Braga,Hugo Miguel,Match Report,
29,Mon,2017-04-17,20:00 (22:00),Nacional,0–1,Moreirense,4937,Estádio da Madeira,Manuel Oliveira,Match Report,
30,Fri,2017-04-21,20:30 (22:30),Rio Ave,3–0,Arouca,2683,Estádio do Rio Ave Futebol Clube,Manuel Oliveira,Match Report,
30,Sat,2017-04-22,16:00 (18:00),Tondela,2–0,Nacional,2097,Estádio João Cardoso,Tiago Martins,Match Report,
30,Sat,2017-04-22,16:00 (18:00),Marítimo,3–0,Belenenses,6043,Estádio dos Barreiros,Luís Godinho,Match Report,
30,Sat,2017-04-22,18:15 (20:15),Estoril,3–0,Vitória Setúbal,1542,Estádio António Coimbra da Mota,João Pedro Mendes,Match Report,
30,Sat,2017-04-22,20:30 (22:30),Sporting CP,1–1,Benfica,48765,Estádio José Alvalade,Artur Soares Dias,Match Report,
30,Sun,2017-04-23,16:00 (18:00),Paços,3–1,Braga,4679,Estádio da Capital do Móvel,Fábio Costa,Match Report,
30,Sun,2017-04-23,18:00 (20:00),Vitória,2–0,Boavista,24124,Estádio Dom Afonso Henriques,Carlos Taborda Xistra,Match Report,
30,Sun,2017-04-23,20:15 (22:15),Porto,0–0,Feirense,39229,Estádio Do Dragão,Rui Costa,Match Report,
30,Mon,2017-04-24,20:00 (22:00),Moreirense,0–0,Chaves,2767,P.D. Comendador Joaquim de Almeida Freit...,Hugo Miguel,Match Report,
31,Fri,2017-04-28,20:30 (22:30),Vitória Setúbal,0–2,Vitória,2556,Estádio do Bonfim,Manuel Oliveira,Match Report,
31,Sat,2017-04-29,16:00 (18:00),Nacional,0–2,Rio Ave,1743,Estádio da Madeira,Jorge de Sousa,Match Report,
31,Sat,2017-04-29,16:00 (18:00),Boavista,1–0,Tondela,4502,Estádio do Bessa Século XXI,Vasco Santos,Match Report,
31,Sat,2017-04-29,18:15 (20:15),Benfica,2–1,Estoril,59314,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
31,Sat,2017-04-29,20:30 (22:30),Chaves,0–2,Porto,6550,Estádio Municipal Eng. Manuel Branco Tei...,Carlos Taborda Xistra,Match Report,
31,Sun,2017-04-30,16:00 (18:00),Feirense,2–1,Marítimo,2908,Estádio Marcolino de Castro,João Pedro Pinheiro,Match Report,
31,Sun,2017-04-30,16:00 (18:00),Arouca,2–2,Moreirense,1240,Estádio Municipal de Arouca,Artur Soares Dias,Match Report,
31,Sun,2017-04-30,18:00 (20:00),Braga,2–3,Sporting CP,14907,Estádio Municipal de Braga,Nuno Miguel Serrano Almeida,Match Report,
31,Sun,2017-04-30,20:15 (22:15),Belenenses,1–2,Paços,2324,Estádio do Restelo,Rui Oliveira,Match Report,
32,Fri,2017-05-05,20:30 (22:30),Moreirense,2–1,Braga,2909,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,Match Report,
32,Sat,2017-05-06,16:00 (18:00),Boavista,2–2,Nacional,4206,Estádio do Bessa Século XXI,João Borlido Matos,Match Report,
32,Sat,2017-05-06,18:15 (20:15),Paços,0–1,Feirense,2630,Estádio da Capital do Móvel,Jorge Ferreira,Match Report,
32,Sat,2017-05-06,20:30 (22:30),Marítimo,1–1,Porto,10454,Estádio dos Barreiros,Jorge de Sousa,Match Report,
32,Sun,2017-05-07,11:45 (13:45),Sporting CP,1–3,Belenenses,45864,Estádio José Alvalade,Bruno Duarte Paixão,Match Report,
32,Sun,2017-05-07,16:00 (18:00),Tondela,2–1,Vitória Setúbal,2002,Estádio João Cardoso,Rui Costa,Match Report,
32,Sun,2017-05-07,18:00 (20:00),Vitória,1–0,Arouca,26892,Estádio Dom Afonso Henriques,Gonçalo Martins,Match Report,
32,Sun,2017-05-07,20:15 (22:15),Rio Ave,0–1,Benfica,8767,Estádio do Rio Ave Futebol Clube,João Pedro Pinheiro,Match Report,
32,Mon,2017-05-08,20:00 (22:00),Estoril,2–1,Chaves,1609,Estádio António Coimbra da Mota,Tiago Antunes,Match Report,
33,Fri,2017-05-12,20:30 (22:30),Belenenses,1–1,Moreirense,2437,Estádio do Restelo,Tiago Martins,Match Report,
33,Sat,2017-05-13,16:00 (18:00),Arouca,1–2,Tondela,1580,Estádio Municipal de Arouca,Carlos Taborda Xistra,Match Report,
33,Sat,2017-05-13,18:15 (20:15),Benfica,5–0,Vitória,64591,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,
33,Sat,2017-05-13,20:30 (22:30),Feirense,2–1,Sporting CP,3458,Estádio Marcolino de Castro,Vasco Santos,Match Report,
33,Sun,2017-05-14,16:00 (18:00),Marítimo,1–1,Estoril,8104,Estádio dos Barreiros,Hélder Malheiro,Match Report,
33,Sun,2017-05-14,16:00 (18:00),Chaves,2–2,Rio Ave,2356,Estádio Municipal Eng. Manuel Branco Tei...,Bruno Duarte Paixão,Match Report,
33,Sun,2017-05-14,18:00 (20:00),Porto,4–1,Paços,25416,Estádio Do Dragão,Artur Soares Dias,Match Report,
33,Sun,2017-05-14,20:15 (22:15),Braga,4–0,Nacional,8732,Estádio Municipal de Braga,João Pedro Mendes,Match Report,
33,Mon,2017-05-15,20:00 (22:00),Vitória Setúbal,0–1,Boavista,2304,Estádio do Bonfim,Manuel Mota,Match Report,
34,Sat,2017-05-20,16:00 (18:00),Rio Ave,2–0,Belenenses,4584,Estádio do Rio Ave Futebol Clube,Carlos Taborda Xistra,Match Report,
34,Sat,2017-05-20,16:00 (18:00),Paços,0–0,Marítimo,2881,Estádio da Capital do Móvel,Hugo Miguel,Match Report,
34,Sat,2017-05-20,16:00 (18:00),Nacional,1–2,Vitória Setúbal,1421,Estádio da Madeira,Bruno Alexandre Da Silva Esteves,Match Report,
34,Sat,2017-05-20,18:15 (20:15),Vitória,0–1,Feirense,16501,Estádio Dom Afonso Henriques,Tiago Antunes,Match Report,
34,Sat,2017-05-20,20:30 (22:30),Boavista,2–2,Benfica,16157,Estádio do Bessa Século XXI,Nuno Miguel Serrano Almeida,Match Report,
34,Sun,2017-05-21,18:00 (20:00),Moreirense,3–1,Porto,4925,P.D. Comendador Joaquim de Almeida Freit...,Fábio Costa,Match Report,
34,Sun,2017-05-21,18:00 (20:00),Tondela,2–0,Braga,4987,Estádio João Cardoso,Artur Soares Dias,Match Report,
34,Sun,2017-05-21,18:00 (20:00),Estoril,4–2,Arouca,2037,Estádio António Coimbra da Mota,Jorge de Sousa,Match Report,
34,Sun,2017-05-21,20:15 (22:15),Sporting CP,4–1,Chaves,32457,Estádio José Alvalade,Jorge Ferreira,Match Report,
