Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
26,Sun,2012-03-18,,Utrecht,3–1,Groningen,,Stadion Galgenwaard,Ed Janssen,Match Report,
26,Sun,2012-03-18,,AZ Alkmaar,0–0,NAC Breda,,AFAS Stadion,Jan Wegereef,Match Report,
20,Wed,2012-03-21,,De Graafschap,1–2,Twente,,Stadion De Vijverberg,Tom van Sichem,Match Report,
27,Fri,2012-03-23,,Excelsior,0–1,Groningen,,Van Donge & De Roo Stadion,Dennis Higler,Match Report,
27,Sat,2012-03-24,,Roda JC,3–1,Vitesse,,Parkstad Limburg Stadion,Jan Wegereef,Match Report,
27,Sat,2012-03-24,,ADO Den Haag,1–1,Twente,,Cars Jeans Stadion,Serdar Gözübüyük,Match Report,
27,Sat,2012-03-24,,Heerenveen,4–1,VVV-Venlo,,Abe Lenstra Stadion,Reinold Wiedemeijer,Match Report,
27,Sat,2012-03-24,,NAC Breda,1–1,NEC Nijmegen,,Rat Verlegh Stadion,Ed Janssen,Match Report,
27,Sun,2012-03-25,,De Graafschap,0–3,Feyenoord,,Stadion De Vijverberg,Björn Kuipers,Match Report,
27,Sun,2012-03-25,,AZ Alkmaar,1–0,RKC Waalwijk,,AFAS Stadion,Jack van Hulten,Match Report,
27,Sun,2012-03-25,,Ajax,2–0,PSV Eindhoven,,Amsterdam ArenA,Pieter Vink,Match Report,
27,Sun,2012-03-25,,Heracles Almelo,3–1,Utrecht,,Polman Stadion,Tom van Sichem,Match Report,
28,Fri,2012-03-30,,Utrecht,3–2,Excelsior,,Stadion Galgenwaard,Björn Kuipers,Match Report,
28,Sat,2012-03-31,,Twente,2–0,Roda JC,,De Grolsch Veste,Pol van Boekel,Match Report,
28,Sat,2012-03-31,,Groningen,1–3,Heerenveen,,Noordlease Stadion,Jan Wegereef,Match Report,
28,Sat,2012-03-31,,PSV Eindhoven,2–0,VVV-Venlo,,Philips Stadion,Kevin Blom,Match Report,
28,Sat,2012-03-31,,Feyenoord,3–1,NAC Breda,,Stadion Feijenoord,Bas Nijhuis,Match Report,
28,Sun,2012-04-01,,Vitesse,2–2,AZ Alkmaar,,GelreDome,Danny Makkelie,Match Report,
28,Sun,2012-04-01,,Ajax,6–0,Heracles Almelo,,Amsterdam ArenA,Jack van Hulten,Match Report,
28,Sun,2012-04-01,,RKC Waalwijk,1–0,ADO Den Haag,,Mandemakers Stadion,Richard Liesveld,Match Report,
28,Sun,2012-04-01,,NEC Nijmegen,2–0,De Graafschap,,Goffertstadion,Ruud Bossen,Match Report,
29,Tue,2012-04-10,,Excelsior,0–2,NEC Nijmegen,,Van Donge & De Roo Stadion,Danny Makkelie,Match Report,
29,Wed,2012-04-11,,RKC Waalwijk,2–1,PSV Eindhoven,,Mandemakers Stadion,Jan Wegereef,Match Report,
29,Wed,2012-04-11,,NAC Breda,1–2,Heracles Almelo,,Rat Verlegh Stadion,Serdar Gözübüyük,Match Report,
29,Wed,2012-04-11,,Roda JC,0–0,Feyenoord,,Parkstad Limburg Stadion,Richard Liesveld,Match Report,
29,Wed,2012-04-11,,Heerenveen,0–5,Ajax,,Abe Lenstra Stadion,Kevin Blom,Match Report,
29,Wed,2012-04-11,,AZ Alkmaar,2–2,Twente,,AFAS Stadion,Pieter Vink,Match Report,
29,Thu,2012-04-12,,VVV-Venlo,1–3,Vitesse,,Seacon Stadion De Koel,Ruud Bossen,Match Report,
29,Thu,2012-04-12,,De Graafschap,3–0,Utrecht,,Stadion De Vijverberg,Bas Nijhuis,Match Report,
29,Thu,2012-04-12,,ADO Den Haag,3–0,Groningen,,Cars Jeans Stadion,Tom van Sichem,Match Report,
30,Sat,2012-04-14,,Twente,2–2,NAC Breda,,De Grolsch Veste,Reinold Wiedemeijer,Match Report,
30,Sat,2012-04-14,,NEC Nijmegen,2–4,Heerenveen,,Goffertstadion,Jack van Hulten,Match Report,
30,Sat,2012-04-14,,Feyenoord,3–0,Excelsior,,Stadion Feijenoord,Pol van Boekel,Match Report,
30,Sat,2012-04-14,,PSV Eindhoven,3–2,AZ Alkmaar,,Philips Stadion,Björn Kuipers,Match Report,
30,Sun,2012-04-15,,Heracles Almelo,1–1,RKC Waalwijk,,Polman Stadion,Kevin Blom,Match Report,
30,Sun,2012-04-15,,Vitesse,1–0,ADO Den Haag,,GelreDome,Wim Smet,Match Report,
30,Sun,2012-04-15,,Utrecht,4–2,VVV-Venlo,,Stadion Galgenwaard,Danny Makkelie,Match Report,
30,Sun,2012-04-15,,Ajax,3–1,De Graafschap,,Amsterdam ArenA,Eric Braamhaar,Match Report,
30,Sun,2012-04-15,,Groningen,0–1,Roda JC,,Noordlease Stadion,Ed Janssen,Match Report,
31,Fri,2012-04-20,,NAC Breda,0–3,Roda JC,,Rat Verlegh Stadion,Björn Kuipers,Match Report,
31,Sat,2012-04-21,,RKC Waalwijk,0–2,Utrecht,,Mandemakers Stadion,Dennis Higler,Match Report,
31,Sat,2012-04-21,,Heerenveen,1–1,Vitesse,,Abe Lenstra Stadion,Tom van Sichem,Match Report,
31,Sat,2012-04-21,,Excelsior,0–1,Twente,,Van Donge & De Roo Stadion,Kevin Blom,Match Report,
31,Sat,2012-04-21,,De Graafschap,2–3,Heracles Almelo,,Stadion De Vijverberg,Danny Makkelie,Match Report,
31,Sun,2012-04-22,,AZ Alkmaar,2–1,VVV-Venlo,,AFAS Stadion,Bas Nijhuis,Match Report,
31,Sun,2012-04-22,,Ajax,2–0,Groningen,,Amsterdam ArenA,Serdar Gözübüyük,Match Report,
31,Sun,2012-04-22,,PSV Eindhoven,2–1,NEC Nijmegen,,Philips Stadion,Reinold Wiedemeijer,Match Report,
31,Sun,2012-04-22,,ADO Den Haag,1–2,Feyenoord,,Cars Jeans Stadion,Pieter Vink,Match Report,
32,Fri,2012-04-27,,Groningen,1–1,De Graafschap,,Noordlease Stadion,Björn Kuipers,Match Report,
32,Sat,2012-04-28,,VVV-Venlo,2–1,ADO Den Haag,,Seacon Stadion De Koel,Jack van Hulten,Match Report,
32,Sat,2012-04-28,,Vitesse,3–2,Excelsior,,GelreDome,Ed Janssen,Match Report,
32,Sat,2012-04-28,,Utrecht,1–3,NAC Breda,,Stadion Galgenwaard,Tom van Sichem,Match Report,
32,Sat,2012-04-28,,Heracles Almelo,2–4,Heerenveen,,Polman Stadion,Pieter Vink,Match Report,
32,Sun,2012-04-29,,Roda JC,1–3,PSV Eindhoven,,Parkstad Limburg Stadion,Bas Nijhuis,Match Report,
32,Sun,2012-04-29,,Twente,1–2,Ajax,,De Grolsch Veste,Richard Liesveld,Match Report,
32,Sun,2012-04-29,,Feyenoord,1–0,AZ Alkmaar,,Stadion Feijenoord,Eric Braamhaar,Match Report,
32,Sun,2012-04-29,,NEC Nijmegen,1–1,RKC Waalwijk,,Goffertstadion,Serdar Gözübüyük,Match Report,
33,Wed,2012-05-02,,PSV Eindhoven,5–0,ADO Den Haag,,Philips Stadion,Eric Braamhaar,Match Report,
33,Wed,2012-05-02,,RKC Waalwijk,5–2,Roda JC,,Mandemakers Stadion,Pieter Vink,Match Report,
33,Wed,2012-05-02,,De Graafschap,2–2,Excelsior,,Stadion De Vijverberg,Serdar Gözübüyük,Match Report,
33,Wed,2012-05-02,,Groningen,1–1,NAC Breda,,Noordlease Stadion,Bas Nijhuis,Match Report,
33,Wed,2012-05-02,,Twente,3–4,Heerenveen,,De Grolsch Veste,Danny Makkelie,Match Report,
33,Wed,2012-05-02,,NEC Nijmegen,1–1,AZ Alkmaar,,Goffertstadion,Kevin Blom,Match Report,
33,Wed,2012-05-02,,Utrecht,2–2,Vitesse,,Stadion Galgenwaard,Jack van Hulten,Match Report,
33,Wed,2012-05-02,,Feyenoord,4–1,Heracles Almelo,,Stadion Feijenoord,Ruud Bossen,Match Report,
33,Wed,2012-05-02,,Ajax,2–0,VVV-Venlo,,Amsterdam ArenA,Reinold Wiedemeijer,Match Report,
34,Sun,2012-05-06,,AZ Alkmaar,1–0,Groningen,,AFAS Stadion,Pol van Boekel,Match Report,
34,Sun,2012-05-06,,Excelsior,1–3,PSV Eindhoven,,Van Donge & De Roo Stadion,Danny Makkelie,Match Report,
34,Sun,2012-05-06,,Vitesse,1–3,Ajax,,GelreDome,Pieter Vink,Match Report,
34,Sun,2012-05-06,,NAC Breda,3–2,RKC Waalwijk,,Rat Verlegh Stadion,Jack van Hulten,Match Report,
34,Sun,2012-05-06,,VVV-Venlo,4–2,Twente,,Seacon Stadion De Koel,Ruud Bossen,Match Report,
34,Sun,2012-05-06,,Heracles Almelo,1–2,NEC Nijmegen,,Polman Stadion,Tom van Sichem,Match Report,
34,Sun,2012-05-06,,Roda JC,1–3,Utrecht,,Parkstad Limburg Stadion,Kevin Blom,Match Report,
34,Sun,2012-05-06,,ADO Den Haag,3–5,De Graafschap,,Cars Jeans Stadion,Reinold Wiedemeijer,Match Report,
34,Sun,2012-05-06,,Heerenveen,2–3,Feyenoord,,Abe Lenstra Stadion,Björn Kuipers,Match Report,
