Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
27,Sat,2013-03-16,,PSV Eindhoven,2–0,RKC Waalwijk,,Philips Stadion,Jan Wegereef,Match Report,
27,Sat,2013-03-16,,ADO Den Haag,0–4,Vitesse,,Kyocera Stadium,Reinold Wiedemeijer,Match Report,
27,Sat,2013-03-16,,VVV-Venlo,0–2,Heracles Almelo,,Seacon Stadion - De Koel -,Serdar Gözübüyük,Match Report,
27,Sun,2013-03-17,,Groningen,0–3,Twente,,Euroborg,Kevin Blom,Match Report,
27,Sun,2013-03-17,,Feyenoord,2–1,Utrecht,,De Kuip,Richard Liesveld,Match Report,
27,Sun,2013-03-17,,NAC Breda,4–0,Willem II,,Rat Verlegh Stadion,Danny Makkelie,Match Report,
27,Sun,2013-03-17,,AZ Alkmaar,2–3,Ajax,,AFAS Stadion,Björn Kuipers,Match Report,
28,Sat,2013-03-30,,Willem II,1–2,Groningen,,Koning Willem II Stadion,Richard Liesveld,Match Report,
28,Sat,2013-03-30,,Twente,1–1,NAC Breda,,De Grolsch Veste,Ed Janssen,Match Report,
28,Sat,2013-03-30,,Heerenveen,2–0,Feyenoord,,Abe Lenstra stadion,Kevin Blom,Match Report,
28,Sat,2013-03-30,,Utrecht,2–1,VVV-Venlo,,Galgenwaard,Dennis Higler,Match Report,
28,Sun,2013-03-31,,Vitesse,2–1,Zwolle,,GelreDome,Johan Verbist,Match Report,
28,Sun,2013-03-31,,Ajax,4–1,NEC Nijmegen,,Amsterdam ArenA,Jan Wegereef,Match Report,
28,Sun,2013-03-31,,RKC Waalwijk,4–0,ADO Den Haag,,Mandemakers Stadion,Bas Nijhuis,Match Report,
28,Sun,2013-03-31,,Roda JC,2–2,PSV Eindhoven,,Parkstad Limburg Stadion,Danny Makkelie,Match Report,
28,Sun,2013-03-31,,Heracles Almelo,1–2,AZ Alkmaar,,Polman Stadion,Pol van Boekel,Match Report,
29,Fri,2013-04-05,,Feyenoord,1–0,VVV-Venlo,,De Kuip,Danny Makkelie,Match Report,
29,Sat,2013-04-06,,Willem II,1–3,PSV Eindhoven,,Koning Willem II Stadion,Bas Nijhuis,Match Report,
29,Sat,2013-04-06,,Zwolle,1–1,RKC Waalwijk,,IJsseldelta Stadion,Björn Kuipers,Match Report,
29,Sat,2013-04-06,,Twente,2–0,Roda JC,,De Grolsch Veste,Dennis Higler,Match Report,
29,Sat,2013-04-06,,Vitesse,3–0,NAC Breda,,GelreDome,Serdar Gözübüyük,Match Report,
29,Sun,2013-04-07,,Groningen,3–1,Heerenveen,,Euroborg,Jan Wegereef,Match Report,
29,Sun,2013-04-07,,Utrecht,1–0,ADO Den Haag,,Galgenwaard,Pieter Vink,Match Report,
29,Sun,2013-04-07,,Ajax,4–0,Heracles Almelo,,Amsterdam ArenA,Ruud Bossen,Match Report,
29,Sun,2013-04-07,,NEC Nijmegen,1–1,AZ Alkmaar,,Goffertstadion,Tom van Sichem,Match Report,
30,Fri,2013-04-12,,VVV-Venlo,0–2,Zwolle,,Seacon Stadion - De Koel -,Reinold Wiedemeijer,Match Report,
30,Sat,2013-04-13,,Heracles Almelo,0–2,Groningen,,Polman Stadion,Pieter Vink,Match Report,
30,Sat,2013-04-13,,NAC Breda,2–0,NEC Nijmegen,,Rat Verlegh Stadion,Frederik Geldhof,Match Report,
30,Sat,2013-04-13,,Roda JC,3–3,Vitesse,,Parkstad Limburg Stadion,Richard Liesveld,Match Report,
30,Sat,2013-04-13,,ADO Den Haag,1–3,Twente,,Kyocera Stadium,Pol van Boekel,Match Report,
30,Sun,2013-04-14,,RKC Waalwijk,1–1,Feyenoord,,Mandemakers Stadion,Serdar Gözübüyük,Match Report,
30,Sun,2013-04-14,,AZ Alkmaar,6–0,Utrecht,,AFAS Stadion,Ed Janssen,Match Report,
30,Sun,2013-04-14,,PSV Eindhoven,2–3,Ajax,,Philips Stadion,Björn Kuipers,Match Report,
30,Sun,2013-04-14,,Heerenveen,3–2,Willem II,,Abe Lenstra stadion,Jochem Kamphuis,Match Report,
31,Fri,2013-04-19,,Ajax,1–1,Heerenveen,,Amsterdam ArenA,Serdar Gözübüyük,Match Report,
31,Sat,2013-04-20,,Heracles Almelo,4–0,RKC Waalwijk,,Polman Stadion,Reinold Wiedemeijer,Match Report,
31,Sat,2013-04-20,,AZ Alkmaar,1–3,PSV Eindhoven,,AFAS Stadion,Richard Liesveld,Match Report,
31,Sat,2013-04-20,,Willem II,2–1,Roda JC,,Koning Willem II Stadion,Jan Wegereef,Match Report,
31,Sat,2013-04-20,,Groningen,2–1,ADO Den Haag,,Euroborg,Tom van Sichem,Match Report,
31,Sun,2013-04-21,,NEC Nijmegen,1–3,Zwolle,,Goffertstadion,Danny Makkelie,Match Report,
31,Sun,2013-04-21,,Feyenoord,2–0,Vitesse,,De Kuip,Bas Nijhuis,Match Report,
31,Sun,2013-04-21,,VVV-Venlo,2–2,Twente,,Seacon Stadion - De Koel -,Pieter Vink,Match Report,
31,Sun,2013-04-21,,Utrecht,3–0,NAC Breda,,Galgenwaard,Björn Kuipers,Match Report,
32,Fri,2013-04-26,,Heerenveen,0–4,AZ Alkmaar,,Abe Lenstra stadion,Reinold Wiedemeijer,Match Report,
32,Sat,2013-04-27,,Roda JC,3–1,RKC Waalwijk,,Parkstad Limburg Stadion,Danny Makkelie,Match Report,
32,Sat,2013-04-27,,PSV Eindhoven,5–2,Groningen,,Philips Stadion,Ruud Bossen,Match Report,
32,Sat,2013-04-27,,ADO Den Haag,1–1,VVV-Venlo,,Kyocera Stadium,Bas Nijhuis,Match Report,
32,Sat,2013-04-27,,NAC Breda,0–2,Ajax,,Rat Verlegh Stadion,Richard Liesveld,Match Report,
32,Sun,2013-04-28,,Zwolle,1–2,Utrecht,,IJsseldelta Stadion,Dennis Higler,Match Report,
32,Sun,2013-04-28,,Feyenoord,6–0,Heracles Almelo,,De Kuip,Pol van Boekel,Match Report,
32,Sun,2013-04-28,,Vitesse,3–1,Willem II,,GelreDome,Kevin Blom,Match Report,
32,Sun,2013-04-28,,Twente,5–2,NEC Nijmegen,,De Grolsch Veste,Jan Wegereef,Match Report,
33,Sun,2013-05-05,,VVV-Venlo,0–0,Groningen,,Seacon Stadion - De Koel -,Björn Kuipers,Match Report,
33,Sun,2013-05-05,,Heerenveen,2–4,Utrecht,,Abe Lenstra stadion,Eric Braamhaar,Match Report,
33,Sun,2013-05-05,,AZ Alkmaar,4–0,Zwolle,,AFAS Stadion,Jan Wegereef,Match Report,
33,Sun,2013-05-05,,ADO Den Haag,2–0,Feyenoord,,Kyocera Stadium,Richard Liesveld,Match Report,
33,Sun,2013-05-05,,NAC Breda,5–3,Roda JC,,Rat Verlegh Stadion,Kevin Blom,Match Report,
33,Sun,2013-05-05,,Ajax,5–0,Willem II,,Amsterdam ArenA,Danny Makkelie,Match Report,
33,Sun,2013-05-05,,PSV Eindhoven,4–2,NEC Nijmegen,,Philips Stadion,Bas Nijhuis,Match Report,
33,Sun,2013-05-05,,RKC Waalwijk,3–2,Vitesse,,Mandemakers Stadion,Pieter Vink,Match Report,
33,Sun,2013-05-05,,Heracles Almelo,1–1,Twente,,Polman Stadion,Tom van Sichem,Match Report,
34,Sun,2013-05-12,,Willem II,2–0,AZ Alkmaar,,Koning Willem II Stadion,Dennis Higler,Match Report,
34,Sun,2013-05-12,,NEC Nijmegen,1–2,RKC Waalwijk,,Goffertstadion,Eric Braamhaar,Match Report,
34,Sun,2013-05-12,,Twente,3–1,PSV Eindhoven,,De Grolsch Veste,Danny Makkelie,Match Report,
34,Sun,2013-05-12,,Groningen,0–2,Ajax,,Euroborg,Reinold Wiedemeijer,Match Report,
34,Sun,2013-05-12,,Utrecht,3–0,Heracles Almelo,,Galgenwaard,Jochem Kamphuis,Match Report,
34,Sun,2013-05-12,,Zwolle,4–2,ADO Den Haag,,IJsseldelta Stadion,Pieter Vink,Match Report,
34,Sun,2013-05-12,,Roda JC,1–0,Heerenveen,,Parkstad Limburg Stadion,Bas Nijhuis,Match Report,
34,Sun,2013-05-12,,Vitesse,0–1,VVV-Venlo,,GelreDome,Ruud Bossen,Match Report,
34,Sun,2013-05-12,,Feyenoord,1–0,NAC Breda,,De Kuip,Ed Janssen,Match Report,
