Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
23,Fri,2022-02-18,20:00 (22:00),Fortuna Sittard,,Sparta R'dam,,Fortuna Sittard Stadion,,Head-to-Head,
23,Sat,2022-02-19,16:30 (18:30),NEC Nijmegen,,RKC Waalwijk,,Goffertstadion,,Head-to-Head,
23,Sat,2022-02-19,18:45 (20:45),Willem II,,Ajax,,Koning Willem II Stadion,,Head-to-Head,
23,Sat,2022-02-19,21:00 (23:00),AZ Alkmaar,,Heracles Almelo,,AFAS Stadion,,Head-to-Head,
23,Sun,2022-02-20,12:15 (14:15),Zwolle,,Groningen,,MAC³PARK Stadion,,Head-to-Head,
23,Sun,2022-02-20,14:30 (16:30),Twente,,Go Ahead Eag,,De Grolsch Veste,,Head-to-Head,
23,Sun,2022-02-20,14:30 (16:30),Feyenoord,,Cambuur,,Stadion Feijenoord,,Head-to-Head,
23,Sun,2022-02-20,16:45 (18:45),PSV Eindhoven,,Heerenveen,,Philips Stadion,,Head-to-Head,
23,Sun,2022-02-20,16:45 (18:45),Utrecht,,Vitesse,,Stadion Galgenwaard,,Head-to-Head,
24,Fri,2022-02-25,20:00 (22:00),RKC Waalwijk,,Twente,,Mandemakers Stadion,,Head-to-Head,
24,Sat,2022-02-26,16:30 (18:30),Heracles Almelo,,Zwolle,,Polman Stadion,,Head-to-Head,
24,Sat,2022-02-26,18:45 (20:45),Groningen,,Willem II,,Hitachi Capital Mobility Stadion,,Head-to-Head,
24,Sat,2022-02-26,21:00 (23:00),Cambuur,,Fortuna Sittard,,Cambuurstadion,,Head-to-Head,
24,Sun,2022-02-27,12:15 (14:15),Vitesse,,NEC Nijmegen,,GelreDome,,Head-to-Head,
24,Sun,2022-02-27,12:15 (14:15),AZ Alkmaar,,Feyenoord,,AFAS Stadion,,Head-to-Head,
24,Sun,2022-02-27,14:30 (16:30),Sparta R'dam,,PSV Eindhoven,,Sparta-Stadion Het Kasteel,,Head-to-Head,
24,Sun,2022-02-27,16:45 (18:45),Go Ahead Eag,,Ajax,,De Adelaarshorst,,Head-to-Head,
24,Sun,2022-02-27,20:00 (22:00),Heerenveen,,Utrecht,,Abe Lenstra Stadion,,Head-to-Head,
25,Fri,2022-03-04,20:00 (22:00),Vitesse,,Sparta R'dam,,GelreDome,,Head-to-Head,
25,Sat,2022-03-05,16:30 (18:30),PSV Eindhoven,,Heracles Almelo,,Philips Stadion,,Head-to-Head,
25,Sat,2022-03-05,18:45 (20:45),NEC Nijmegen,,AZ Alkmaar,,Goffertstadion,,Head-to-Head,
25,Sat,2022-03-05,20:00 (22:00),Go Ahead Eag,,Utrecht,,De Adelaarshorst,,Head-to-Head,
25,Sat,2022-03-05,21:00 (23:00),Feyenoord,,Groningen,,Stadion Feijenoord,,Head-to-Head,
25,Sun,2022-03-06,12:15 (14:15),Willem II,,Heerenveen,,Koning Willem II Stadion,,Head-to-Head,
25,Sun,2022-03-06,14:30 (16:30),Twente,,Cambuur,,De Grolsch Veste,,Head-to-Head,
25,Sun,2022-03-06,16:45 (18:45),Ajax,,RKC Waalwijk,,Johan Cruyff ArenA,,Head-to-Head,
25,Sun,2022-03-06,20:00 (22:00),Fortuna Sittard,,Zwolle,,Fortuna Sittard Stadion,,Head-to-Head,
26,Fri,2022-03-11,20:00 (22:00),Cambuur,,Ajax,,Cambuurstadion,,Head-to-Head,
26,Sat,2022-03-12,16:30 (18:30),Sparta R'dam,,Go Ahead Eag,,Sparta-Stadion Het Kasteel,,Head-to-Head,
26,Sat,2022-03-12,18:45 (20:45),Groningen,,NEC Nijmegen,,Hitachi Capital Mobility Stadion,,Head-to-Head,
26,Sat,2022-03-12,21:00 (23:00),RKC Waalwijk,,Heerenveen,,Mandemakers Stadion,,Head-to-Head,
26,Sun,2022-03-13,12:15 (14:15),Fortuna Sittard,,Willem II,,Fortuna Sittard Stadion,,Head-to-Head,
26,Sun,2022-03-13,14:30 (16:30),Heracles Almelo,,Vitesse,,Polman Stadion,,Head-to-Head,
26,Sun,2022-03-13,14:30 (16:30),Utrecht,,PSV Eindhoven,,Stadion Galgenwaard,,Head-to-Head,
26,Sun,2022-03-13,16:45 (18:45),Zwolle,,Feyenoord,,MAC³PARK Stadion,,Head-to-Head,
26,Sun,2022-03-13,20:00 (22:00),AZ Alkmaar,,Twente,,AFAS Stadion,,Head-to-Head,
27,Fri,2022-03-18,20:00 (22:00),Heerenveen,,Heracles Almelo,,Abe Lenstra Stadion,,Head-to-Head,
27,Sat,2022-03-19,18:45 (20:45),Go Ahead Eag,,Cambuur,,De Adelaarshorst,,Head-to-Head,
27,Sat,2022-03-19,20:00 (22:00),Twente,,Zwolle,,De Grolsch Veste,,Head-to-Head,
27,Sat,2022-03-19,21:00 (23:00),NEC Nijmegen,,Sparta R'dam,,Goffertstadion,,Head-to-Head,
27,Sun,2022-03-20,12:15 (14:15),Utrecht,,Groningen,,Stadion Galgenwaard,,Head-to-Head,
27,Sun,2022-03-20,14:30 (16:30),Ajax,,Feyenoord,,Johan Cruyff ArenA,,Head-to-Head,
27,Sun,2022-03-20,16:45 (18:45),Vitesse,,RKC Waalwijk,,GelreDome,,Head-to-Head,
27,Sun,2022-03-20,16:45 (18:45),PSV Eindhoven,,Fortuna Sittard,,Philips Stadion,,Head-to-Head,
27,Sun,2022-03-20,20:00 (22:00),Willem II,,AZ Alkmaar,,Koning Willem II Stadion,,Head-to-Head,
28,Sat,2022-04-02,16:30 (17:30),Groningen,,Ajax,,Hitachi Capital Mobility Stadion,,Head-to-Head,
28,Sat,2022-04-02,18:45 (19:45),Twente,,PSV Eindhoven,,De Grolsch Veste,,Head-to-Head,
28,Sat,2022-04-02,20:00 (21:00),RKC Waalwijk,,Utrecht,,Mandemakers Stadion,,Head-to-Head,
28,Sat,2022-04-02,20:00 (21:00),AZ Alkmaar,,Vitesse,,AFAS Stadion,,Head-to-Head,
28,Sat,2022-04-02,21:00 (22:00),Feyenoord,,Willem II,,Stadion Feijenoord,,Head-to-Head,
28,Sun,2022-04-03,12:15 (13:15),Zwolle,,Go Ahead Eag,,MAC³PARK Stadion,,Head-to-Head,
28,Sun,2022-04-03,14:30 (15:30),Fortuna Sittard,,Heracles Almelo,,Fortuna Sittard Stadion,,Head-to-Head,
28,Sun,2022-04-03,14:30 (15:30),Sparta R'dam,,Heerenveen,,Sparta-Stadion Het Kasteel,,Head-to-Head,
28,Sun,2022-04-03,16:45 (17:45),Cambuur,,NEC Nijmegen,,Cambuurstadion,,Head-to-Head,
29,Fri,2022-04-08,20:00 (21:00),Go Ahead Eag,,Willem II,,De Adelaarshorst,,Head-to-Head,
29,Sat,2022-04-09,18:45 (19:45),Utrecht,,Fortuna Sittard,,Stadion Galgenwaard,,Head-to-Head,
29,Sat,2022-04-09,20:00 (21:00),Ajax,,Sparta R'dam,,Johan Cruyff ArenA,,Head-to-Head,
29,Sat,2022-04-09,21:00 (22:00),NEC Nijmegen,,Twente,,Goffertstadion,,Head-to-Head,
29,Sun,2022-04-10,12:15 (13:15),Heerenveen,,Groningen,,Abe Lenstra Stadion,,Head-to-Head,
29,Sun,2022-04-10,14:30 (15:30),Vitesse,,Cambuur,,GelreDome,,Head-to-Head,
29,Sun,2022-04-10,14:30 (15:30),PSV Eindhoven,,RKC Waalwijk,,Philips Stadion,,Head-to-Head,
29,Sun,2022-04-10,16:45 (17:45),Heracles Almelo,,Feyenoord,,Polman Stadion,,Head-to-Head,
29,Sun,2022-04-10,20:00 (21:00),Zwolle,,AZ Alkmaar,,MAC³PARK Stadion,,Head-to-Head,
30,Fri,2022-04-22,20:00 (21:00),Twente,,Sparta R'dam,,De Grolsch Veste,,Head-to-Head,
30,Sat,2022-04-23,16:30 (17:30),NEC Nijmegen,,Ajax,,Goffertstadion,,Head-to-Head,
30,Sat,2022-04-23,18:45 (19:45),AZ Alkmaar,,Heerenveen,,AFAS Stadion,,Head-to-Head,
30,Sat,2022-04-23,20:00 (21:00),RKC Waalwijk,,Zwolle,,Mandemakers Stadion,,Head-to-Head,
30,Sat,2022-04-23,21:00 (22:00),Cambuur,,PSV Eindhoven,,Cambuurstadion,,Head-to-Head,
30,Sun,2022-04-24,12:15 (13:15),Willem II,,Vitesse,,Koning Willem II Stadion,,Head-to-Head,
30,Sun,2022-04-24,14:30 (15:30),Groningen,,Heracles Almelo,,Hitachi Capital Mobility Stadion,,Head-to-Head,
30,Sun,2022-04-24,14:30 (15:30),Feyenoord,,Utrecht,,Stadion Feijenoord,,Head-to-Head,
30,Sun,2022-04-24,16:45 (17:45),Fortuna Sittard,,Go Ahead Eag,,Fortuna Sittard Stadion,,Head-to-Head,
31,Fri,2022-04-29,20:00 (21:00),Utrecht,,NEC Nijmegen,,Stadion Galgenwaard,,Head-to-Head,
31,Sat,2022-04-30,18:45 (19:45),Ajax,,Zwolle,,Johan Cruyff ArenA,,Head-to-Head,
31,Sat,2022-04-30,21:00 (22:00),Heracles Almelo,,Twente,,Polman Stadion,,Head-to-Head,
31,Sun,2022-05-01,12:15 (13:15),Heerenveen,,Cambuur,,Abe Lenstra Stadion,,Head-to-Head,
31,Sun,2022-05-01,14:30 (15:30),Fortuna Sittard,,Feyenoord,,Fortuna Sittard Stadion,,Head-to-Head,
31,Sun,2022-05-01,14:30 (15:30),PSV Eindhoven,,Willem II,,Philips Stadion,,Head-to-Head,
31,Sun,2022-05-01,14:30 (15:30),Go Ahead Eag,,Vitesse,,De Adelaarshorst,,Head-to-Head,
31,Sun,2022-05-01,16:45 (17:45),Sparta R'dam,,AZ Alkmaar,,Sparta-Stadion Het Kasteel,,Head-to-Head,
31,Sun,2022-05-01,20:00 (21:00),RKC Waalwijk,,Groningen,,Mandemakers Stadion,,Head-to-Head,
32,Fri,2022-05-06,20:00 (21:00),Cambuur,,RKC Waalwijk,,Cambuurstadion,,Head-to-Head,
32,Sat,2022-05-07,18:45 (19:45),Twente,,Fortuna Sittard,,De Grolsch Veste,,Head-to-Head,
32,Sat,2022-05-07,20:00 (21:00),Willem II,,Heracles Almelo,,Koning Willem II Stadion,,Head-to-Head,
32,Sat,2022-05-07,20:00 (21:00),Zwolle,,Utrecht,,MAC³PARK Stadion,,Head-to-Head,
32,Sat,2022-05-07,21:00 (22:00),Groningen,,Sparta R'dam,,Hitachi Capital Mobility Stadion,,Head-to-Head,
32,Sun,2022-05-08,12:15 (13:15),NEC Nijmegen,,Go Ahead Eag,,Goffertstadion,,Head-to-Head,
32,Sun,2022-05-08,14:30 (15:30),Feyenoord,,PSV Eindhoven,,Stadion Feijenoord,,Head-to-Head,
32,Sun,2022-05-08,16:45 (17:45),AZ Alkmaar,,Ajax,,AFAS Stadion,,Head-to-Head,
32,Sun,2022-05-08,16:45 (17:45),Vitesse,,Heerenveen,,GelreDome,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Go Ahead Eag,,Feyenoord,,De Adelaarshorst,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Twente,,Groningen,,De Grolsch Veste,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),PSV Eindhoven,,NEC Nijmegen,,Philips Stadion,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Ajax,,Heerenveen,,Johan Cruyff ArenA,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Cambuur,,Willem II,,Cambuurstadion,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Fortuna Sittard,,Vitesse,,Fortuna Sittard Stadion,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Sparta R'dam,,Zwolle,,Sparta-Stadion Het Kasteel,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),Utrecht,,AZ Alkmaar,,Stadion Galgenwaard,,Head-to-Head,
33,Wed,2022-05-11,20:00 (21:00),RKC Waalwijk,,Heracles Almelo,,Mandemakers Stadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Feyenoord,,Twente,,Stadion Feijenoord,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Zwolle,,PSV Eindhoven,,MAC³PARK Stadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Vitesse,,Ajax,,GelreDome,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),NEC Nijmegen,,Fortuna Sittard,,Goffertstadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Heerenveen,,Go Ahead Eag,,Abe Lenstra Stadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),AZ Alkmaar,,RKC Waalwijk,,AFAS Stadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Willem II,,Utrecht,,Koning Willem II Stadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Heracles Almelo,,Sparta R'dam,,Polman Stadion,,Head-to-Head,
34,Sun,2022-05-15,14:30 (15:30),Groningen,,Cambuur,,Hitachi Capital Mobility Stadion,,Head-to-Head,
