Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
25,Sun,2013-02-17,,Bordeaux,0–4,Lyon,,Stade Chaban,Nicolas Rainville,Match Report,
25,Sun,2013-02-17,,Reims,1–1,Saint-Étienne,,Stade Auguste Delaune,Benoît Bastien,Match Report,
26,Fri,2013-02-22,,Nice,2–0,Reims,,Allianz Riviera,Lionel Jaffredo,Match Report,
26,Sat,2013-02-23,,Evian,0–1,Montpellier,,Parc des Sports d’Annecy,Stéphane Lannoy,Match Report,
26,Sat,2013-02-23,,Nancy,0–3,Saint-Étienne,,Stade Marcel Picot,Nicolas Rainville,Match Report,
26,Sat,2013-02-23,,Valenciennes,0–0,Toulouse,,Stade du Hainaut,Benoît Millot,Match Report,
26,Sat,2013-02-23,,Ajaccio,1–3,Lille,,Stade François Coty,Benoît Bastien,Match Report,
26,Sat,2013-02-23,,Troyes,0–0,Bastia,,Stade de l'Aube,Saïd Ennjimi,Match Report,
26,Sat,2013-02-23,,Rennes,2–2,Sochaux,,ROAZHON PARK,Wilfried Bien,Match Report,
26,Sun,2013-02-24,,Lyon,3–1,Lorient,,Stade Municipal de Gerland,Philippe Kalt,Match Report,
26,Sun,2013-02-24,,Paris S-G,2–0,Marseille,,Parc des Princes,Fredy Fautrel,Match Report,
26,Sun,2013-02-24,,Bordeaux,0–2,Brest,,Stade Chaban,Sébastien Moreira,Match Report,
27,Fri,2013-03-01,,Montpellier,2–0,Rennes,,Stade de la Mosson et du Mondial 98,Benoît Millot,Match Report,
27,Sat,2013-03-02,,Sochaux,1–2,Nancy,,Stade Bonal,Stéphane Lannoy,Match Report,
27,Sat,2013-03-02,,Bastia,1–0,Ajaccio,,Stade Armand Cesari,Clément Turpin,Match Report,
27,Sat,2013-03-02,,Saint-Étienne,4–0,Nice,,Stade Geoffroy,Bartolomeu Varela,Match Report,
27,Sat,2013-03-02,,Toulouse,0–0,Evian,,Stadium,Nicolas Rainville,Match Report,
27,Sat,2013-03-02,,Lorient,1–1,Valenciennes,,Stade Yves Allainmat,Jean-Charles Cailleux,Match Report,
27,Sat,2013-03-02,,Reims,1–0,Paris S-G,,Stade Auguste Delaune,Philippe Kalt,Match Report,
27,Sun,2013-03-03,,Brest,1–1,Lyon,,Stade Francis,Saïd Ennjimi,Match Report,
27,Sun,2013-03-03,,Lille,2–1,Bordeaux,,Stade Pierre Mauroy,Ruddy Buquet,Match Report,
27,Sun,2013-03-03,,Marseille,2–1,Troyes,,Stade Vélodrome,Laurent Duhamel,Match Report,
28,Fri,2013-03-08,,Rennes,2–2,Saint-Étienne,,ROAZHON PARK,Philippe Kalt,Match Report,
28,Sat,2013-03-09,,Paris S-G,2–1,Nancy,,Parc des Princes,Mikael Lesage,Match Report,
28,Sat,2013-03-09,,Valenciennes,1–3,Lille,,Stade du Hainaut,Olivier Thual,Match Report,
28,Sat,2013-03-09,,Brest,0–1,Toulouse,,Stade Francis,Wilfried Bien,Match Report,
28,Sat,2013-03-09,,Troyes,4–2,Reims,,Stade de l'Aube,Stéphane Lannoy,Match Report,
28,Sat,2013-03-09,,Evian,5–1,Sochaux,,Parc des Sports d’Annecy,Benoît Bastien,Match Report,
28,Sat,2013-03-09,,Ajaccio,1–0,Lorient,,Stade François Coty,Benoît Millot,Match Report,
28,Sun,2013-03-10,,Bordeaux,1–0,Bastia,,Stade Chaban,Antony Gautier,Match Report,
28,Sun,2013-03-10,,Nice,2–0,Montpellier,,Allianz Riviera,Tony Chapron,Match Report,
28,Sun,2013-03-10,,Lyon,0–0,Marseille,,Stade Municipal de Gerland,Clément Turpin,Match Report,
29,Fri,2013-03-15,,Marseille,0–0,Ajaccio,,Stade Vélodrome,Nicolas Rainville,Match Report,
29,Sat,2013-03-16,,Reims,1–0,Rennes,,Stade Auguste Delaune,Sébastien Moreira,Match Report,
29,Sat,2013-03-16,,Lille,1–2,Evian,,Stade Pierre Mauroy,Bartolomeu Varela,Match Report,
29,Sat,2013-03-16,,Lorient,4–0,Brest,,Stade Yves Allainmat,Olivier Thual,Match Report,
29,Sat,2013-03-16,,Montpellier,1–1,Troyes,,Stade de la Mosson et du Mondial 98,Lionel Jaffredo,Match Report,
29,Sat,2013-03-16,,Bastia,4–1,Lyon,,Stade Armand Cesari,Laurent Duhamel,Match Report,
29,Sat,2013-03-16,,Sochaux,1–1,Valenciennes,,Stade Bonal,Saïd Ennjimi,Match Report,
29,Sun,2013-03-17,,Toulouse,0–0,Bordeaux,,Stadium,Jean-Charles Cailleux,Match Report,
29,Sun,2013-03-17,,Saint-Étienne,2–2,Paris S-G,,Stade Geoffroy,Antony Gautier,Match Report,
29,Sun,2013-03-17,,Nancy,1–0,Nice,,Stade Marcel Picot,Ruddy Buquet,Match Report,
30,Fri,2013-03-29,,Paris S-G,1–0,Montpellier,,Parc des Princes,Wilfried Bien,Match Report,
30,Sat,2013-03-30,,Evian,2–2,Reims,,Parc des Sports d’Annecy,Clément Turpin,Match Report,
30,Sat,2013-03-30,,Troyes,2–2,Saint-Étienne,,Stade de l'Aube,Mikael Lesage,Match Report,
30,Sat,2013-03-30,,Valenciennes,3–4,Bastia,,Stade du Hainaut,Benoît Bastien,Match Report,
30,Sat,2013-03-30,,Rennes,0–2,Nancy,,ROAZHON PARK,Jean-Charles Cailleux,Match Report,
30,Sat,2013-03-30,,Bordeaux,1–1,Lorient,,Stade Chaban,Stéphane Lannoy,Match Report,
30,Sat,2013-03-30,,Ajaccio,2–3,Toulouse,,Stade François Coty,Philippe Kalt,Match Report,
30,Sun,2013-03-31,,Lyon,1–2,Sochaux,,Stade Municipal de Gerland,Benoît Millot,Match Report,
30,Sun,2013-03-31,,Brest,1–2,Lille,,Stade Francis,Tony Chapron,Match Report,
30,Sun,2013-03-31,,Nice,0–1,Marseille,,Allianz Riviera,Laurent Duhamel,Match Report,
31,Fri,2013-04-05,,Marseille,1–0,Bordeaux,,Stade Vélodrome,Tony Chapron,Match Report,
31,Sat,2013-04-06,,Bastia,4–0,Brest,,Stade Armand Cesari,Benoît Millot,Match Report,
31,Sat,2013-04-06,,Toulouse,3–4,Nice,,Stadium,Clément Turpin,Match Report,
31,Sat,2013-04-06,,Montpellier,3–1,Valenciennes,,Stade de la Mosson et du Mondial 98,Philippe Kalt,Match Report,
31,Sat,2013-04-06,,Sochaux,0–0,Ajaccio,,Stade Bonal,Bartolomeu Varela,Match Report,
31,Sat,2013-04-06,,Nancy,1–0,Troyes,,Stade Marcel Picot,Sébastien Moreira,Match Report,
31,Sat,2013-04-06,,Rennes,0–2,Paris S-G,,ROAZHON PARK,Saïd Ennjimi,Match Report,
31,Sun,2013-04-07,,Reims,1–0,Lyon,,Stade Auguste Delaune,Olivier Thual,Match Report,
31,Sun,2013-04-07,,Saint-Étienne,1–0,Evian,,Stade Geoffroy,Amaury Delerue,Match Report,
31,Sun,2013-04-07,,Lille,5–0,Lorient,,Stade Pierre Mauroy,Ruddy Buquet,Match Report,
32,Fri,2013-04-12,,Valenciennes,0–0,Saint-Étienne,,Stade du Hainaut,Bartolomeu Varela,Match Report,
32,Sat,2013-04-13,,Bordeaux,4–2,Montpellier,,Stade Chaban,Benoît Millot,Match Report,
32,Sat,2013-04-13,,Evian,4–2,Rennes,,Parc des Sports d’Annecy,Mikael Lesage,Match Report,
32,Sat,2013-04-13,,Ajaccio,1–1,Nancy,,Stade François Coty,Laurent Duhamel,Match Report,
32,Sat,2013-04-13,,Lorient,4–1,Bastia,,Stade Yves Allainmat,Philippe Kalt,Match Report,
32,Sat,2013-04-13,,Brest,0–2,Reims,,Stade Francis,Saïd Ennjimi,Match Report,
32,Sat,2013-04-13,,Troyes,0–1,Paris S-G,,Stade de l'Aube,Benoît Bastien,Match Report,
32,Sun,2013-04-14,,Lille,0–0,Marseille,,Stade Pierre Mauroy,Wilfried Bien,Match Report,
32,Sun,2013-04-14,,Lyon,3–1,Toulouse,,Stade Municipal de Gerland,Nicolas Rainville,Match Report,
32,Sun,2013-04-14,,Nice,3–0,Sochaux,,Allianz Riviera,Jean-Charles Cailleux,Match Report,
33,Fri,2013-04-19,,Montpellier,1–2,Lyon,,Stade de la Mosson et du Mondial 98,Sébastien Moreira,Match Report,
33,Sat,2013-04-20,,Marseille,1–0,Brest,,Stade Vélodrome,Benoît Bastien,Match Report,
33,Sun,2013-04-21,,Toulouse,0–1,Lorient,,Stadium,Amaury Delerue,Match Report,
33,Sun,2013-04-21,,Reims,0–1,Valenciennes,,Stade Auguste Delaune,Jean-Charles Cailleux,Match Report,
33,Sun,2013-04-21,,Paris S-G,3–0,Nice,,Parc des Princes,Tony Chapron,Match Report,
33,Sun,2013-04-21,,Nancy,3–1,Evian,,Stade Marcel Picot,Saïd Ennjimi,Match Report,
33,Sun,2013-04-21,,Sochaux,2–2,Bordeaux,,Stade Bonal,Alexandre Castro,Match Report,
33,Sun,2013-04-21,,Bastia,1–2,Lille,,Stade Armand Cesari,Bartolomeu Varela,Match Report,
33,Wed,2013-04-24,,Saint-Étienne,4–2,Ajaccio,,Stade Geoffroy,Stéphane Lannoy,Match Report,
33,Wed,2013-04-24,,Rennes,1–2,Troyes,,ROAZHON PARK,Laurent Duhamel,Match Report,
34,Fri,2013-04-26,,Lille,3–3,Sochaux,,Stade Pierre Mauroy,Philippe Kalt,Match Report,
34,Sat,2013-04-27,,Bordeaux,0–0,Reims,,Stade Chaban,Wilfried Bien,Match Report,
34,Sat,2013-04-27,,Valenciennes,0–0,Nancy,,Stade du Hainaut,Clément Turpin,Match Report,
34,Sat,2013-04-27,,Bastia,0–0,Toulouse,,Stade Armand Cesari,Fredy Fautrel,Match Report,
34,Sat,2013-04-27,,Lorient,0–1,Marseille,,Stade Yves Allainmat,Benoît Millot,Match Report,
34,Sat,2013-04-27,,Ajaccio,2–1,Montpellier,,Stade François Coty,Mikael Lesage,Match Report,
34,Sat,2013-04-27,,Brest,0–2,Rennes,,Stade Francis,Lionel Jaffredo,Match Report,
34,Sun,2013-04-28,,Lyon,1–1,Saint-Étienne,,Stade Municipal de Gerland,Laurent Duhamel,Match Report,
34,Sun,2013-04-28,,Nice,3–1,Troyes,,Allianz Riviera,Antony Gautier,Match Report,
34,Sun,2013-04-28,,Evian,0–1,Paris S-G,,Parc des Sports d’Annecy,Olivier Thual,Match Report,
35,Fri,2013-05-03,,Saint-Étienne,0–0,Bordeaux,,Stade Geoffroy,Nicolas Rainville,Match Report,
35,Sat,2013-05-04,,Montpellier,2–1,Brest,,Stade de la Mosson et du Mondial 98,Jean-Charles Cailleux,Match Report,
35,Sat,2013-05-04,,Troyes,1–0,Evian,,Stade de l'Aube,Bartolomeu Varela,Match Report,
35,Sat,2013-05-04,,Sochaux,1–0,Lorient,,Stade Bonal,Mikael Lesage,Match Report,
35,Sat,2013-05-04,,Reims,1–1,Ajaccio,,Stade Auguste Delaune,Amaury Delerue,Match Report,
35,Sat,2013-05-04,,Marseille,2–1,Bastia,,Stade Vélodrome,Sébastien Moreira,Match Report,
35,Sat,2013-05-04,,Toulouse,4–2,Lille,,Stadium,Tony Chapron,Match Report,
35,Sun,2013-05-05,,Paris S-G,1–1,Valenciennes,,Parc des Princes,Alexandre Castro,Match Report,
35,Sun,2013-05-05,,Nancy,0–3,Lyon,,Stade Marcel Picot,Lionel Jaffredo,Match Report,
35,Sun,2013-05-05,,Rennes,0–3,Nice,,ROAZHON PARK,Benoît Bastien,Match Report,
36,Fri,2013-05-10,,Lille,3–0,Reims,,Stade Pierre Mauroy,Benoît Millot,Match Report,
36,Sat,2013-05-11,,Bastia,3–1,Montpellier,,Stade Armand Cesari,Antony Gautier,Match Report,
36,Sat,2013-05-11,,Valenciennes,4–1,Rennes,,Stade du Hainaut,Olivier Thual,Match Report,
36,Sat,2013-05-11,,Ajaccio,0–1,Troyes,,Stade François Coty,Wilfried Bien,Match Report,
36,Sat,2013-05-11,,Bordeaux,3–2,Nancy,,Stade Chaban,Philippe Kalt,Match Report,
36,Sat,2013-05-11,,Marseille,2–1,Toulouse,,Stade Vélodrome,Saïd Ennjimi,Match Report,
36,Sat,2013-05-11,,Brest,0–2,Sochaux,,Stade Francis,Clément Turpin,Match Report,
36,Sun,2013-05-12,,Evian,4–0,Nice,,Parc des Sports d’Annecy,Ruddy Buquet,Match Report,
36,Sun,2013-05-12,,Lyon,0–1,Paris S-G,,Stade Municipal de Gerland,Stéphane Lannoy,Match Report,
36,Sun,2013-05-12,,Lorient,3–1,Saint-Étienne,,Stade Yves Allainmat,Sébastien Moreira,Match Report,
37,Sat,2013-05-18,,Sochaux,1–2,Toulouse,,Stade Bonal,Bartolomeu Varela,Match Report,
37,Sat,2013-05-18,,Paris S-G,3–1,Brest,,Parc des Princes,Ruddy Buquet,Match Report,
37,Sat,2013-05-18,,Evian,2–0,Valenciennes,,Parc des Sports d’Annecy,Nicolas Rainville,Match Report,
37,Sat,2013-05-18,,Reims,1–0,Lorient,,Stade Auguste Delaune,Tony Chapron,Match Report,
37,Sat,2013-05-18,,Troyes,1–0,Bordeaux,,Stade de l'Aube,Saïd Ennjimi,Match Report,
37,Sat,2013-05-18,,Nancy,1–2,Bastia,,Stade Marcel Picot,Laurent Duhamel,Match Report,
37,Sat,2013-05-18,,Montpellier,0–0,Lille,,Stade de la Mosson et du Mondial 98,Fredy Fautrel,Match Report,
37,Sat,2013-05-18,,Saint-Étienne,2–0,Marseille,,Stade Geoffroy,Lionel Jaffredo,Match Report,
37,Sat,2013-05-18,,Rennes,1–1,Ajaccio,,ROAZHON PARK,Jean-Charles Cailleux,Match Report,
37,Sun,2013-05-19,,Nice,1–1,Lyon,,Allianz Riviera,Clément Turpin,Match Report,
38,Sun,2013-05-26,,Lille,1–1,Saint-Étienne,,Stade Pierre Mauroy,Ruddy Buquet,Match Report,
38,Sun,2013-05-26,,Ajaccio,0–2,Nice,,Stade François Coty,Laurent Duhamel,Match Report,
38,Sun,2013-05-26,,Toulouse,2–0,Montpellier,,Stadium,Mikael Lesage,Match Report,
38,Sun,2013-05-26,,Brest,1–2,Nancy,,Stade Francis,Amaury Delerue,Match Report,
38,Sun,2013-05-26,,Bordeaux,2–1,Evian,,Stade Chaban,Antony Gautier,Match Report,
38,Sun,2013-05-26,,Lorient,1–3,Paris S-G,,Stade Yves Allainmat,Benoît Bastien,Match Report,
38,Sun,2013-05-26,,Lyon,2–0,Rennes,,Stade Municipal de Gerland,Philippe Kalt,Match Report,
38,Sun,2013-05-26,,Valenciennes,2–1,Troyes,,Stade du Hainaut,Clément Turpin,Match Report,
38,Sun,2013-05-26,,Marseille,0–0,Reims,,Stade Vélodrome,Fredy Fautrel,Match Report,
38,Sun,2013-05-26,,Bastia,0–0,Sochaux,,Stade Armand Cesari,Olivier Thual,Match Report,
